recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
recWA9NQMlffj4JbY,Kapok Hotel,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recWGEnU9cZYf6JtK,ibis Santiago Providencia,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recWrnY84t7gHJUw5,Fiesta Inn Express Puebla Explanada,Mexico,Cholula,Mexico Central South,Puebla,,Other,city_country_mode_submarket,Medium,census_city_mode,
recXN9dOkO4eRl5HK,Pullman Santiago Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recXPwLmLgtmukbHJ,InterContinental Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recXWZmhiDh9vzgVY,Sofitel La Reserva Cardales,Argentina,Los Cardales,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recXaFAOsblj5GKPf,Hotel Tres Puntas,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recXedO8npDs6lQdv,The BRIX Autograph Collection,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recYHZsAtnbjaQ9yH,Inacio Palace Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recYbzloePG3BqVHr,Hotel California Blue,Colombia,Manizales,Colombia Provincial,Cali,,Other,city_country_mode_submarket,Medium,census_city_mode,provincial_market_with_specific_submarket
recZ5nXfUbJOR0dwQ,Hotel Santa Fe Express,Mexico,Culiacán,Mexico Northwest,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recZY8fmuGXQd3DxN,Koi Resort Saint Kitts Curio Collection by Hilton,Saint Kitts and Nevis,Basseterre,St Kitts/Nevis,St Kitts/Nevis,,Basseterre,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recZsO0k7rrmGKYsT,St. Kitts Marriott Resort & The Royal Beach Casino,Saint Kitts and Nevis,Frigate Bay,St Kitts/Nevis,St Kitts/Nevis,,Frigate Bay,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reca72of6woNxT3Kr,NOI Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recaSPlOAU2Gl9y3q,Hotel Tiquiatira,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recaVlXEuJdO0AxjS,Diff Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recaiZKRUxcLxLRJJ,Posada Mendoza,Argentina,Ingeniero Maschwitz,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recaue3Q9QA2AcPyO,Hotel Regente Belem,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recavJFC6vNxqbvIK,NHOW Santiago de Chile,Chile,La Dehesa,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recaxFakJYPpsl249,Hotel Grao Para,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recb1E8gyx6UfaHff,Hyatt Regency Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recbMs9LfMNM3B0H9,Hotel & Resort Punta Del Este Arenas,Uruguay,Chihuahua,Uruguay,Punta del Este,,Other,city_country_mode_submarket,Medium,census_city_mode,
recbQvH39pa1pTn1C,Dazzler by Wyndham La Plata,Argentina,La Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recbRh9gHQd2sRjSX,Barcelo Mexico Santa Fe,Mexico,Ciudad De Mexico,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recbdedl2JBYhgHJY,Hampton by Hilton Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recbmQ60Su5v4lY26,Hotel El Dorado,Colombia,San Andres,Colombia Provincial,Bogotá,Bogota,San Andrés,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch; market_not_dominant_for_submarket
recbngL6yGZHn2SBb,Residencial Bariloche,Argentina,Resistencia,Argentina Provincial,Bariloche,,Other,city_country_mode_submarket,Medium,census_city_mode,provincial_market_with_specific_submarket
recbqjnIByTGmdK1q,Juan Dolio Hotel,Dominican Republic,San Pedro De Macoris,Dominican Republic,Boca Chica / Juan Dolio,,Santo Domingo Metro,city_country_mode_submarket,Medium,census_city_mode,
reccqQUDrI0r0JjqR,NH Ciudad de Santiago,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recdFCqtQkVmVH99I,Amapa Hotel,Brazil,Macapá,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recdGkBNM6RupTMch,Hotel Guadalajara Express,Mexico,Tonala,Pacific Central,Guadalajara,,Other,city_country_mode_submarket,Medium,census_city_mode,
recdJANwO2dxoheNm,Pinheiro Palace Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recdXWle5uylNo5ac,Hilton Garden Inn Mexico City Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recdit8GBMwPnKMfd,AC Hotel Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recdmDWengZbaE36C,OYO Hotel Serras De Goyaz Centro,Brazil,Goiânia,Brazil Central & West,Centro,,Other,city_country_mode_submarket,Medium,census_city_mode,
rece288Ky2ypmL5zk,Nobile Suites Gran Lumni Rio Branco,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
rece6ra5TIaFzoKD9,Las Alcobas a Luxury Collection Hotel Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
receVfCuzsY7jtUUP,Chipinque Hotel,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recem3WG1e7ItTGI0,Amazonia Golf Resort By Nobile,Brazil,Rio Preta Da Eva,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recey1FSDchXVTLxu,Hotel Kelly's,Brazil,Rio de Janeiro,Brazil Southeast,Rio de Janeiro,Rio de Janeiro,,city_country_mode_market,Medium,census_city_mode,
recfA81QeDVkLk8XZ,Hotel Santa Fe Loreto,Mexico,Loreto,Baja California,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recfJTTzBsOj7Njcx,Beira Rio Hotel,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recfRSvAWDabo8cyM,"The Haven, Boquete",Panama,Boquete,Panama,Boquete / Highlands,Panama Provincial,,city_country_mode_market,Medium,census_city_mode,
recfpHKntzH4mLRbF,JW Marriott Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recfyQb7gVjuxAOxK,Aipana Plaza Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recgUQZbWiZZi2P6o,aloft Puebla,Mexico,Heróica Puebla de Zaragoza,Pacific Central,Puebla,Mexico Central South,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recgcOVunMPjXkJIH,"Kailani Grand Cayman, Curio Collection by Hilton",Cayman Islands,George Town,Cayman Islands,Grand Cayman,,Other,city_country_mode_submarket,Medium,census_city_mode,
rech9ECKJFjchv3QQ,City Express Suites by Marriott Anzures,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
rechmjzln5WMQsStC,NH Collection Plaza Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
rechpqr6FU54kolgw,"Hotel El Panama by Faranda Grand, a member of Radisson Individuals",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
rechxY4HNHwfCne17,Andaz Mexico City Condesa,Mexico,Cuauhtemoc,Mexico City,Mexico City,Mexico Central North,,str_excel_submarket,High,str_excel,submarket_not_allowed_for_market
reci0u56LmeeSrIp1,CasaSur Pilar Hotel,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
reci8phWc6sr4dnbz,Holiday Inn Lima Airport,Peru,Callao,Lima,San Isidro,,Callao / Port,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reciAW0FLQ2c2dXAi,Marriott Buenos Aires Ezeiza Airport,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
reciEMhEl62tszmhZ,Hilton Garden Inn Lima Surco,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reciRIRbByFsMSpJH,Holiday Inn Express Trincity Trinidad Airport,Trinidad and Tobago,Trincity,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
recic8lh0rykq37TH,Park Hyatt St. Kitts Christophe Harbour,Saint Kitts and Nevis,Banana Bay,St Kitts/Nevis,St Kitts/Nevis,,Nevis,normalize_submarket_label,Medium,dealality_submarket_normalize,
recifCBJZUset4Spu,JW Marriott Hotel Mexico City Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recjJuXFOPnTI6OC1,Stadia Suites Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recjUN2VQhIvt6lJ7,Wyndham Alltra Cancun All Inclusive Resort,Mexico,Cancun,Mexican Caribbean,Cancún Hotel Zone,Cancun,,str_excel_market_submarket,High,str_excel,
recjd4vuBImeIYcd8,El Pueblo Resort & Convention Center,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recjrJ2dSMdfWzLMu,The Westin Santa Fe Mexico City,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recjxN6i4FVwfAjeX,W Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reck6kndI098Zxnz7,Camberland Hotel & Suites Pilar,Argentina,Pilar,Argentina Provincial,Other,,Buenos Aires,city_country_mode_submarket,Medium,census_city_mode,
reck9bY2231EEgTGZ,Novotel Santiago Providencia,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reckCUhhCBwcmr4xm,Comfort Inn & Suites in Scarborough,Trinidad and Tobago,Lower Scarborough,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
reckM1T4mT6ZpKvHo,Paradisus Los Cabos - Adults Only,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
reckOtnpZr2aKul4W,Hotel Acay,Brazil,Santarém,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
reckRcYfLaxJsqbxT,Sheraton Lima Hotel & Convention Center,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reckaUB0TwG0Cb6wW,Manta Lodge Resort An Ascend Hotel Collection Member,Trinidad and Tobago,Speyside,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
reckeuz0dvY2bslUW,Hyatt Centric Las Condes Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reclZApjWV10xjS6A,"Marriott Executive Apartments Panama City, Finisterre",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recloIfub3MlIn6un,Las Suites Campos Eliseos,Mexico,Ciudad de Mexico,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reclqDNwgJT01AEnr,Live Aqua Ciudad de Mexico Bosques de las Lomas,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recm9QgfSF8SkIML2,Casa Andina Premium Golf Los Incas,Peru,Santiago De Surco,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,
recmDeCd9LqGBzaB0,San Jose,Mexico,Hidalgo Del Parral,Mexico Central North,Los Cabos,Baja California,Other,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recmdLBYAdwPBio4j,Juma Amazon Lodge,Brazil,Amazon Jungle,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recmdjP5vkJwFQqlC,Grand Velas Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recmfD2tzQOMvdL1X,The Paragon Hotel Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recmo6pJST2sCK0W5,Dazzler by Wyndham Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recn88Z2gWK5jrAmd,Zoetry Marigot Bay St. Lucia,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recn8Wm1D6saOwp30,Courtyard Panama Metromall,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recnHwSJgFMAGGDEa,Novotel Rio de Janeiro Parque Olimpico,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recnImJLjnaWIj95H,Courtyard Panama Multiplaza Mall,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recnJ9egXrPO3JieD,Wyndham Rio Barra,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recnKqXBuizbOkD7D,Radisson Blu Plaza El Bosque Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recnZj74he4CnyCvv,Hotel Antarisuite Valle,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recnwA23ShibmFJBk,Estrela do Sul,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
reco3IbH6nSV3YtTR,Zoetry Casa del Mar Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
reco5kNQtzwQbvSiF,Novotel Mexico Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
reco6uZTYF8hdpjjJ,Hampton by Hilton Panama,Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recoEYHPLKUBr1tFe,Howard Johnson by Wyndham Pergamino,Argentina,Pergamino,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recoJMxp43bKa01Eg,Courtyard Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recoR5iuoOg3eNGRE,Holiday Inn Express & Suites Diamond,Saint Vincent and the Grenadines,Diamond,St Vincent/The Grenadines,St Vincent/The Grenadines,,Grenadines,normalize_submarket_label,Medium,dealality_submarket_normalize,
recoT81RfeQVhdwZY,Marquis Los Cabos All Inclusive Resort & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recobL29Z8bTxwISo,Grand Fiesta Americana Los Cabos All Inclusive Golf & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recofASE7mF5uDiLA,Novotel Rio De Janeiro Barra Da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recomcUtjCVfNFMmE,"Hotel La Compañia, Casco Antiguo, Panama",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recorMmHfI84bKTEC,Boa Vista Eco Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recp1fCvMWs3IjkYo,Manto Hotel Lima MGallery Collection,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recp3BuHUFzFeCNd5,Hilton Trinidad & Conference Centre,Trinidad and Tobago,Port of Spain,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recpHZwKDMOvCnuWO,Hotel Villas Arqueologicas Cholula,Mexico,San Andres Cholula,Mexico Central South,Other,,Puebla,city_country_mode_submarket,Medium,census_city_mode,
recpZTHDSZTGgTVCG,"The Santa Maria, a Luxury Collection Hotel & Golf Resort, Panama City",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recps1wZxBcRiYOdB,Barrudada Tropical Hotel,Brazil,Santarém,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recpxLwoUlT4rYA07,Wyndham Garden Lujan,Argentina,Lujan,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recqFNP3OAK3hOu4e,The Soco House,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recqHl7aHccOukGfM,Hermitage Bay,Antigua and Barbuda,Jennings,Antigua/Barbuda,Antigua/Barbuda,,Barbuda,normalize_submarket_label,Medium,dealality_submarket_normalize,
recqVShVkV7WX6OmR,SAFI Royal Luxury Valle Hotel,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recr9aFcM2Xkc2cRe,Courtyard Port Of Spain,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recrbH2MbBLGtyjO5,Mercure Rio De Janeiro Barra Da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recs1NQ3BUeXq6Vuz,OYO Hotel San Remo,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,str_excel_submarket,High,str_excel,
recsXBNMGfTApkxmv,Bay Gardens Beach Resort & Spa,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recsiXMDB2irb2j6g,Paradise Island Beach Club,Bahamas,Nassau,Bahamas,Nassau / New Providence,Nassau,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recskhqg9nU3LuF64,InterContinental Presidente Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recsoakzBMUN6jde5,"Buenos Aires Parque Leloir, Hilton Garden Inn",Argentina,Parque Leloir,Argentina Provincial,Buenos Aires,Buenos Aires,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recssgUodOjS9owNf,Quality Hotel Rio de Janeiro - Barra da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
rectc0EDtcNu8B3Yr,Sheraton Hotel Santiago Convention Center,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
rectkJ1NdMBav6xOe,Matlali Ocean Front Villas,Mexico,Punta De Mita,Pacific Central,Other,,Puerto Vallarta / Riviera Nayarit,city_country_mode_submarket,Medium,census_city_mode,
rectoTG0gpFlgmvID,Hotel Regente Paragominas,Brazil,Paragominas,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recuJgi9JbiH0rG57,Hotel Santa Fe,Mexico,Culiacán,Mexico Northwest,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recuXmV6Qup8mqnzI,Hotel Valle Nevado,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recuYn8CiLvOAlVoz,Grand Fiesta Americana Chapultepec,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recuyrQSKlHTcLhUL,Roomo Vila Mariana – Ejoy,Brazil,São Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recv0hUqXSWVmBBaD,Kimpton Virgilio,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recv3ZtsBl2gDlDH6,Sleep Inn Ciudad De Mexico Cuajimalpa,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recv9rWeGtDhEilMk,BTH Hotel Lima Golf,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recvwQEK26ABAbGGg,Howard Johnson by Wyndham San Pedro Resort & Marina,Argentina,San Pedro,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recw2SzhnSQtODy4Y,"Hotel Faranda Express Soloy and Casino, A Member of Radisson Individuals",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recw4Lk53YX3d6Gzv,Cabo Blanco Hotel,Mexico,Barra De Navidad,Pacific Central,Los Cabos,Baja California,Other,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recwIalwaOxxFF5FL,Hotel Macapa,Brazil,Macapá,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recwNDRayV9s0wJze,Uiramutam Palace Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recwaC6Lr4iTWiqPt,Royalton Chic Antigua,Antigua and Barbuda,Dickenson Bay Beach,Antigua/Barbuda,Dickenson Bay Beach,,Dickenson Bay,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recxCtUqSjLaTqQnp,Hotel San Cristobal Baja,Mexico,Todos Santos,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recxLlKjmmWPsOGSO,Hotel Mision Express Monterrey Aeropuerto La Fe,Mexico,Apodaca,Mexico Northeast,Monterrey,Monterrey,,city_country_mode_market,Medium,census_city_mode,
recxPk7vq5OYDU4Uy,Habita Hotel,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recxT1dlqYXUsSfsm,Starfish St. Lucia,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recxanjim7Fq1hUVP,Belle Mont Farm,Saint Kitts and Nevis,Saint Peter Basseterre,St Kitts/Nevis,Saint Peter Basseterre,,Basseterre,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recyCGrDhiE45nDSr,Ramada by Wyndham Buenos Aires Vicente Lopez,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recyMQdzjGjramA4z,Days Inn by Wyndham Zarate,Argentina,Zarate,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recyZyBqEZJ7qFnfY,Iberostar Grand Packard,Cuba,Havana,Cuba,Cuba Regional,,Havana,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
