recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
recGIgbFV8R6mRDWv,TheLifeCo Well-being Saint Lucia,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recGN5PAaQGoMIL8h,Barefoot Caye Caulker Hotel,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recGTBbwbasq8zrpj,Matus Guest House,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recGe3iRRHE5JxaV7,The Rolsons Hotel,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recGr7kvLyJWEMxvK,"The Ocean Club, A Four Seasons Resort, Bahamas",Bahamas,Paradise,Bahamas Regional,Other,Bahamas,Paradise Island,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recGrBLi6XAVdRCeN,Sanctuary Lodge a Belmond Hotel Machu Picchu,Peru,Machu Picchu,Peru Provincial,Other,,Machu Picchu Access,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recGtHjSSvzu4vRZv,Hacienda El Carmen Resort & Spa,Mexico,El Carmen,Pacific Central,Riviera Maya / Playa del Carmen,Mexican Caribbean,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recGyFmhGtzFOoA65,El Ben Cabanas,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recH9QyGOnwVJZz2l,Rione Hotel Boutique,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recHBVkkXlwezvxqe,The Reef at Atlantis,Bahamas,Paradise,Bahamas Regional,Other,Bahamas,Paradise Island,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recHQyPGN56CBuYG2,Holiday Inn Express Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recHTTkEYtAia9Qij,Ramon's Village Resort,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recHfHmAyEpkUTJYx,Hi Et Guest House,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recHkyhDqMGQOSNz3,Hotel Posada Real Copan,Honduras,Copan,Honduras,Other,,Copán,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recHujE27E6UrujaH,Calle Angosta Hostal,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recHxzsTH0dJgIzwo,Anchorage Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recIFheJN6jUKYSkX,"Courtyard By Marriott Baru, Cartagena",Colombia,Barú,Colombia Provincial,Cartagena,Cartagena,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recIKrO3Anv8Mm9kL,Chaa Creek,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recIfppATReHKw4PZ,InterContinental Real Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recIqGrvqC8m4tbTE,ibis Lima Reducto Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recIuvAEBxEeh1haG,Hampton by Hilton Guarulhos Aeroporto,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recJ8oPLkzMwlIUeU,Cap Maison Luxury Resort & Spa,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recJE5I5CbhRPaDpC,Blue Zen Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recJUyhILwsy8OKUW,Four Seasons Resort Los Cabos at Costa Palmas,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recJVT8tGpWjKC1hJ,Casa Sucre,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recJWTzga4iCeOwia,Curio Collection by Hilton Harbor Club St Lucia,Saint Lucia,Rodney Bay,St Lucia,St Lucia,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recJbfffLz67pkck2,Mercure Guarulhos Aeroporto,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recJkbp608ugBIuzZ,Xanadu Island Resort,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recJxDIU4fIJh38uH,ibis Rio de Janeiro Parque Olimpico,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recK0LEZlkdHxUyk3,Rainbow Hotel,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recK4KXKtrLo9Y3bj,Gran Hotel Bahia,Panama,Bocas del Toro,Panama Provincial,Bocas del Toro,Panama,,provincial_market_realign,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket
recK5KKTLvF21oRp0,Valento Ocean Front Rentals,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKDj3prm10Nq0Ny,Tranquility Beach Suites,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recKEVOctQUAW0xgH,Blue Tang Inn,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recKFLhHX6JLGRXdD,Holiday Inn Express Belem Nazare,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recKKU7o2QlPqaSCe,DoubleTree by Hilton Santiago Kennedy,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKMDZrJP0qiP89p,The Ritz-Carlton Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKRFcn2CvupE4tO,Hyatt Regency Trinidad,Trinidad and Tobago,Port of Spain,Trinidad & Tobago,Trinidad & Tobago,,Port of Spain,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKYt9pJElPgTv3j,InterContinental Cabrits Resort & Spa Dominica,Dominica,Portsmouth,Dominica,Dominica,,Portsmouth,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKjl7WOJqRNwtoi,Hotel Inca Real,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKkvUui2pc6EMg2,Caye Caulker Rentals,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKm6RmcKQxIyUlS,Serenade Hotel,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recKnZzL7hEKuo5Fu,Novotel Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recKoEdT4GxXjn3zJ,Hotel Puerta Del Sol,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recKsMXA0bk9sxztJ,Radisson Hotel Monterrey San Jeronimo,Mexico,Monterrey,Mexico Northeast,Monterrey,Monterrey,,str_excel_market_submarket,High,str_excel,
recLRwUiGsfvfD0T8,Hotel The Champs,Dominica,Portsmouth,Dominica,Dominica,,Portsmouth,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recLfJf5Y3l37uaMD,Comfort Hotel Guarulhos Airport,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recLgD9PS5cHXCi0H,Novotel Santiago Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recLkgZZqeoH59Xgw,Hostal Posada Del Angel,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recLzQMo7RhA0u1gJ,Hilton Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recM5tUmhaDyN7WBM,Hotel La Casona,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMEY1osVJux1bNH,Hidden Jewel Boutique Hotel,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recMFMUl8j33mIFEn,El Bosque Hotel,Honduras,Copan,Honduras,Other,,Copán,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMJPb1a6urSaYmP,Tradewinds Paradise Villas,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recMJbc9lcmGymfTR,GHL Style Hotel Bogota Occidente,Colombia,Bogota,Colombia Provincial,Bogotá,Bogota,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recMLVuTPjchffQG3,Iberostar Selection Parque Central,Cuba,Havana,Cuba,Cuba Regional,,Havana,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMO1yipVq29maXu,Belize Tradewinds Paradise Villas,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recMedw9rKF1FXvR4,Weezie's Caye Caulker,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMgyNFeNXuvz9Bw,Victoria House Resort & Spa,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recMoTgleA4ooYcJa,Hilton Barra Rio De Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMxY4jbLkX3K6rz,abba Presidente Suites Santiago,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recMxdrMG7ijzYn6q,Villa Florida Puebla Hotel,Mexico,Cholula,Mexico Central South,Puebla,,Other,city_country_mode_submarket,Medium,census_city_mode,
recMy2gkXONcFWLc6,Villas de Isla Bonita,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recN9hhboQjA9aSda,Crowne Plaza Lima,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNAc8X8a0wZzFlx,Hotel Casa Del Aguila,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNCnnn2sSyXUMpK,TRYP by Wyndham Cuenca Zahir,Ecuador,Cuenca,Ecuador,Other,,Cuenca,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recNT2ypemDVH7ljA,Hotel Rio Piedra,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNZel1yp9HoypnU,Ribalta Hotel Barra da Tijuca by Atlantica,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNacObtUDgM3Ox8,Coral View Hotel & Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNbPku1FBHhI2RB,Sheraton Hotel Santos,Brazil,Santos,Brazil Southeast,São Paulo,,Santos Dumont / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recNuLBpZPu0ZwAef,Hotel Plaza El Bosque Ebro,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recNwkdNIxVv6OasJ,Diamante Beachfront Suites,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recO0EuNSoQSCPAxW,Centro by Casa Andina Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recO2vJthMNMXGoWx,The Palms Oceanfront Suites,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recO3IywjWrniJotn,Hotel Indigo Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recO8e82QfmzdJml2,Hotel El Ganzo,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recOEh2DGfiyUKm2W,Hotel El Pilar,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recOHWwnGlPHaRQzD,Novotel Santos,Brazil,Santos,Brazil Southeast,São Paulo,,Santos Dumont / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recOVaiVKVSuN85Ju,Go Inn Belem,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recOXWUfhIzJHNbnr,Holiday Inn Express Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recOnVdfhhvVYzWaw,Hotel Camino Maya,Honduras,Copan,Honduras,Other,,Copán,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recOpYPE7wn75DBp7,Bambuda Castle,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recOvpxICv7wOSeRG,De Real Macaw,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recOx0zUKSQYBLn6o,Montage Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recP5Q6KObRHYJc5y,Bourbon Barra Premium Residence,Brazil,Rio De Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recP8VeU8VVuzRZ8c,Grand Palladium Select Costa Mujeres,Mexico,Cancun,Mexican Caribbean,Cozumel,,Cancún Hotel Zone,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recP8jpxkmvjkoYGG,StolenTime by Rendezvous,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recPAZ0lfmdyJxM7S,Hard Rock Hotel Riviera Maya,Mexico,Playa Del Carmen,Mexican Caribbean,Akumal / Puerto Aventuras,,Riviera Maya / Playa del Carmen,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recPYrR8BEyhlH8Y8,La Casa de la Abuela,Panama,Boquete,Panama,Boquete / Highlands,Panama Provincial,,city_country_mode_market,Medium,census_city_mode,
recPdVpFbtBnE9pyv,San Andres Hotel,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recPdupuEa1xekFdu,Comfort Hotel Santos,Brazil,Santos,Brazil Southeast,São Paulo,,Santos Dumont / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recPtMinHDXRZpBdQ,Livingstone Jan Thiel Resort,Curaçao,Curacao,Curaçao,Jan Thiel,,Other,city_country_mode_submarket,Medium,census_city_mode,
recQAgCQ7G2AyFYjs,Hotel Sagres,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recQDTP47hTVS0Lhx,Hotel Europa,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recQMbZSE3lLOsR2B,Valle Escondido Resort Golf & Spa,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recQdshKFZc8vX2L9,Courtyard Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recQfm0bOKbgPZWRJ,Gamma Ciudad de Mexico Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recR22NdWb5KoRAPe,Parthenon Santos Cosmopolitan,Brazil,Santos,Brazil Southeast,Santos Dumont / Airport Corridor,,São Paulo,city_country_mode_submarket,Medium,census_city_mode,
recRAQyTSR9tvDUvn,Hotel Del Rio,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recRHWxpwjJyWCaZ0,NH Gran Hotel Provincial,Argentina,Mar Del Plata,Argentina Provincial,Buenos Aires,,Mar del Plata,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch; market_not_dominant_for_submarket
recRcmr41EzcJJbif,Wyndham Santiago Pettra,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recRdLyNeef88XFFw,"Bristol Panama, a Registry Collection Hotel",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recRh7v44nvzhNF8Y,aloft Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recS3g3kdeVkBR2b3,Westin Vacation Club Los Cabos Resort Villas & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recSMIhsIQaCa09W4,Mystique Royal St. Lucia,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recSUz7YGF8ZJIzjM,Hotel Princesa LouCA,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recSeHUc2ts8JxQ2M,Sonesta Hotel El Olivar,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recSfsJcMFnYSMg79,Santiago Marriott Hotel,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recSthJTo0YEw1eWO,ibis budget Guarulhos Aeroporto,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recT8p2sImlZTyM5S,Camino Real Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recTEAVhhVAmITwnL,Conch Shell Inn,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recTQHpzXlSJ2g9Gl,The Landings Resort & Spa,Saint Lucia,Gros Islet,St Lucia,St Lucia,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recTYaiA4S6fR6ixx,Real Inn Cancun,Mexico,Cancun,Mexican Caribbean,Cancún Hotel Zone,Cancun,,str_excel_market_submarket,High,str_excel,
recTjYJPhwL821Sxl,Mahogany Bay Resort & Beach Club Curio Collection by Hilton,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recTmOqO6lWVtKuTq,Courtyard Rio de Janeiro Barra da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recTy5ZLoAJhFlved,Enjoy Santiago Hotel del Valle,Chile,Rinconada,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recU2ZAPS4ZhAONAI,Iberostar Grand Hotel Trinidad,Cuba,Trinidad,Cuba,Cuba Regional,,Trinidad,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recUBWOckVd6FKQ75,Bay Gardens Marina Haven,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recUCZrtHYxpf93UP,Wyndham Nordelta Tigre Buenos Aires,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recUN4AUZpiwFbsKi,Belizean Shores,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUVdUrSlEe2gH87,Comfort Suites Paradise Island,Bahamas,Nassau,Bahamas Regional,Other,Nassau,Nassau / New Providence,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUWMCkLl0lAkpUi,Boulevard Suites,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recUa1Ofy2xVZVukP,Now Emerald Cancun,Mexico,Cancún,Cancun,Cancún Hotel Zone,Mexican Caribbean,Cancún Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUg3ivIaCh86I2Z,Hyatt Vivid Grand Island,Mexico,Cancún,Cancun,Cancún Hotel Zone,Mexican Caribbean,Cancún Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUos0waakyBIW56,La Casa Corazon,Panama,Bocas del Toro,Panama,Bocas del Toro,Panama Provincial,,str_excel_market,High,str_excel,
recUr4fd0ZbHGnYwN,Dazzler by Wyndham Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recUs1jcwtLdTKeYy,eSuites Hotel Recreio Shopping,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recUsrD2GpPWxEjTK,"OYO Nobs Hotel, São João de Meriti",Brazil,Rio de Janeiro,Brazil Southeast,Rio de Janeiro,Rio de Janeiro,,city_country_mode_market,Medium,census_city_mode,
recV298X4EqH3ufda,Wyndham San Jose Herradura Hotel & Convention Center,Costa Rica,San Jose,Costa Rica,Jacó / Herradura,,San José Metro,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recV5N8ygkhnVXPq0,Ikonik Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recVI4nrzlzZRBDVl,Blancaneaux Lodge,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recVg3a3wptVc2qQ7,Casa Dorada Los Cabos Resort & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recVj8aydhuH7ayU3,Hotel Jabaquara-Imigrantes,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recVpkgqPj5fN1T8z,Four Seasons Resort and Residences Cabo San Lucas at Cabo Del Sol,Mexico,Los Cerritos,Pacific Central,Los Cabos,Baja California,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recW3m5yJnwQhZzvK,Ramada by Wyndham St. Kitts Resort,Saint Kitts and Nevis,St Kitts,St Kitts/Nevis,St Kitts/Nevis,,Nevis,normalize_submarket_label,Medium,dealality_submarket_normalize,
recW63SZ5N7F7L2wD,Forum Hotel,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recW9QAbbJSDrDQne,Pullman Santiago El Bosque,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWA9NQMlffj4JbY,Kapok Hotel,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Port of Spain,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWGEnU9cZYf6JtK,ibis Santiago Providencia,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWJG8pky7SDbwlB,Explora Atacama,Chile,San Pedro De Atacama,Chile Provincial,Other,,Atacama,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recWRA6OOGs31VgIc,Island Magic Beach Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWS8UI4a3c9l2a9,Villa Marina Lodge & Condos,Panama,Panama,Panama,Other,Panama Provincial,Panama City,str_excel_market_submarket,High,str_excel,city_corridor_submarket_mismatch
recWUSduY7J0zwKpa,M & N Hotel & Apartments,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWZpirJTBneVrjM,The Tropics Hotel,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recWdLcpKh2ujYjsn,Las Mercedes Leon,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
