sourceRecordId,rawHotelName,rawCity,rawCountry,rawWebsite,proposedIdentityKey,matchConfidence,matchScore,matchReason,recommendedAction,matchedCensusRecordId,matchedCensusName,matchedCensusCity,matchedCensusCountry,matchedIdentityKey,matchedCurrentBrand,matchedAffiliationStatus,distanceMeters,identityKeyCollision
way/335856652,Hotel Breathless Punta Cana,,Dominican Republic,,osm_do_way_335856652,low,43,Partial name match (60%) same country (no distance),needs_research,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
way/335856784,Dreams Punta Cana Resort & Spa,Punta Cana,Dominican Republic,,osm_do_way_335856784,none,38,"No credible name, geo, or website match",likely_new_candidate,recXh4NgF8sDbi9cQ,Wyndham Alltra Punta Cana All Inclusive Resort,Punta Cana,Dominican Republic,ind_wyndham_do_wyndham-alltra-punta-cana-all-inclusive-resort,Wyndham Alltra,Branded,,false
way/336698722,Aparta Hotel Turey,,Dominican Republic,,osm_do_way_336698722,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/339752040,Hotel Caribe,,Dominican Republic,,osm_do_way_339752040,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/341067667,Hostal Doña Chava,,Dominican Republic,http://www.donachava.com/,osm_do_way_341067667,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,359478,false
way/342557503,Cabañas Ciudad Corazón,,Dominican Republic,,osm_do_way_342557503,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,168910,false
way/342786288,Bahía Príncipe Playa Nueva La Romana,,Dominican Republic,,osm_do_way_342786288,none,22,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,21485,false
way/344008918,Hotel La Cita,,Dominican Republic,,osm_do_way_344008918,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/344009786,Aurora del Sol,Santo Domingo Este,Dominican Republic,,osm_do_way_344009786,none,20,"No credible name, geo, or website match",likely_new_candidate,rec5nLVYQCtuNmNak,Homewood Suites by Hilton Santo Domingo,Santo Domingo,Dominican Republic,ind_hilton_do_sdqhwhw,Homewood Suites by Hilton,Branded,11486,false
way/344193447,Hotel Súper,,Dominican Republic,,osm_do_way_344193447,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/359598125,JW Marriott Santo Domingo,Santo Domingo,Dominican Republic,https://www.marriott.com/hotels/travel/sdqjw-jw-marriott-hotel-santo-domingo/,osm_do_way_359598125,medium,84,Exact website host match with partial name similarity,likely_existing,recESHsNsWUFYZrxR,JW Marriott Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_marriott_do_sdqjw,JW Marriott,Branded,,false
way/361426122,Alto Caño Hondo,,Dominican Republic,https://www.paraisocanohondo.com/alojamiento/altos-cano-hondo.aspx,osm_do_way_361426122,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,120914,false
way/363761504,Casa del Mar Lodge Barahona,,Dominican Republic,http://www.casadelmarlodgebarahona.com/,osm_do_way_363761504,none,15,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
way/365721803,Hotel Baramar,,Dominican Republic,,osm_do_way_365721803,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/365721961,Gran Hotel Barahona,,Dominican Republic,,osm_do_way_365721961,none,22,"No credible name, geo, or website match",likely_new_candidate,recbqmjZiacpHmeJo,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_santo-domingo-dominican-republic,Esplendor by Wyndham,Branded,,false
way/373914205,Hotel El Crucero,,Dominican Republic,,osm_do_way_373914205,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/378375761,Holiday Inn,Santo Domingo,Dominican Republic,,osm_do_way_378375761,low,61,Partial name match (75%) same country (no distance),needs_research,rec6QsU0IyLwBGJdy,Holiday Inn Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqex,Holiday Inn,Branded,,false
way/379027094,Hotel BQ;Vent W&P Santo Domingo,Santo Domingo,Dominican Republic,https://workandpleasurehotels.com/,osm_do_way_379027094,none,48,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/389775943,Hotel 8,,Dominican Republic,,osm_do_way_389775943,none,24,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/404174344,Westin,,Dominican Republic,,osm_do_way_404174344,low,51,Partial name match (75%) same country (no distance),needs_research,recmAzTMc9asgvt8i,The Westin Puntacana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujwi,Westin,Branded,,false
way/404430604,Hotel Acuarium,Santo Domingo,Dominican Republic,,osm_do_way_404430604,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/406632312,Hotel Las Mercedes,,Dominican Republic,,osm_do_way_406632312,none,41,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,215,false
way/406641455,Hotel Discovery,,Dominican Republic,,osm_do_way_406641455,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/406647744,Hotel Odette Colonial,,Dominican Republic,,osm_do_way_406647744,none,22,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
way/406649855,Quinta Dominica,,Dominican Republic,,osm_do_way_406649855,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,620,false
way/406649862,Hodelpa Caribe Colonial,,Dominican Republic,,osm_do_way_406649862,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,283,false
way/406664905,Hotel Palacio,Santo Domingo,Dominican Republic,https://www.hotel-palacio.com/,osm_do_way_406664905,none,41,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,383,false
way/406678369,Doña Elvira,,Dominican Republic,,osm_do_way_406678369,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,667,false
way/406786247,Paseo Colonial,,Dominican Republic,,osm_do_way_406786247,none,35,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,146,false
way/406786249,Island Life Backpackers Hostel,,Dominican Republic,,osm_do_way_406786249,none,35,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,185,false
way/406788867,Aparta hotel tiempo,,Dominican Republic,,osm_do_way_406788867,none,41,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,204,false
way/406814141,Hotel Navarro,,Dominican Republic,,osm_do_way_406814141,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/406814144,Motel Xiniua,,Dominican Republic,,osm_do_way_406814144,none,15,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,831,false
way/406835730,Hotel Altagracia,,Dominican Republic,,osm_do_way_406835730,none,31,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,617,false
way/406862579,Casino Napolitano,,Dominican Republic,,osm_do_way_406862579,none,18,"No credible name, geo, or website match",likely_new_candidate,recMzzHNZjAlaQh7y,Renaissance Santo Domingo Jaragua Hotel & Casino,Santo Domingo,Dominican Republic,ind_marriott_do_sdqgw,Renaissance Hotels,Branded,,false
way/406991569,Hotel Europa Boutique,,Dominican Republic,,osm_do_way_406991569,none,47,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,14,false
way/406993692,Hotel Conde,,Dominican Republic,,osm_do_way_406993692,none,31,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,338,false
way/407005629,Hotel La Pista,,Dominican Republic,,osm_do_way_407005629,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407006273,Hotel Duque de Wellington,,Dominican Republic,,osm_do_way_407006273,none,24,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/407006274,Hotel El Navarro,,Dominican Republic,,osm_do_way_407006274,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/407017172,Hotel Villa Capri,Boca Chica,Dominican Republic,,osm_do_way_407017172,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407036915,Blues House,,Dominican Republic,,osm_do_way_407036915,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,153509,false
way/407043746,Hotel El Greco,Boca Chica,Dominican Republic,,osm_do_way_407043746,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/407053188,Azzurra Aparta Hotel,Boca Chica,Dominican Republic,,osm_do_way_407053188,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407061877,Villa Sans-Saucy,Boca Chica,Dominican Republic,,osm_do_way_407061877,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,129546,false
way/407070409,Villa Elvis,Boca Chica,Dominican Republic,,osm_do_way_407070409,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,129293,false
way/407070411,Villa Capri,Boca Chica,Dominican Republic,,osm_do_way_407070411,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,129390,false
way/407075377,Calypso Beach Hotel,,Dominican Republic,,osm_do_way_407075377,none,22,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
way/407734431,Playa Marina,Boca Chica,Dominican Republic,,osm_do_way_407734431,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,129712,false
way/407739619,Hotel Mango,Boca Chica,Dominican Republic,,osm_do_way_407739619,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407741177,Hotel Riazor,,Dominican Republic,,osm_do_way_407741177,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407741181,Hotel La Casona,,Dominican Republic,,osm_do_way_407741181,none,21,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1709,false
way/407742566,Hotel Renacer,,Dominican Republic,,osm_do_way_407742566,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407755736,Cabañas Imperial,Santiago,Dominican Republic,,osm_do_way_407755736,none,20,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/407755737,Horus Aparta Hotel,Santiago,Dominican Republic,,osm_do_way_407755737,none,27,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/407777544,Nuevo Hotel San Jose,Santo Domingo,Dominican Republic,,osm_do_way_407777544,none,28,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/407777781,Mira Mar,,Dominican Republic,,osm_do_way_407777781,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,151453,false
way/408013297,Hotel Noche de Travesura,,Dominican Republic,,osm_do_way_408013297,none,24,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/408316180,El Principe,,Dominican Republic,,osm_do_way_408316180,none,24,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/408316188,La Playa,,Dominican Republic,,osm_do_way_408316188,none,19,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,98039,false
way/408443500,Hotel Buenos Aires,Santiago de los Caballeros,Dominican Republic,,osm_do_way_408443500,none,27,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/408443503,Hotel Las Colinas,Santiago de los Caballeros,Dominican Republic,,osm_do_way_408443503,none,27,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/408451325,Hotel Villa Campo,,Dominican Republic,,osm_do_way_408451325,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/408649164,Hotel Matum,Santiago,Dominican Republic,,osm_do_way_408649164,none,35,"No credible name, geo, or website match",likely_new_candidate,reckIUCAyaUts6PPS,Hampton by Hilton Santiago de los Caballeros,Santiago de los Caballeros,Dominican Republic,ind_hilton_do_stillhx,Hampton by Hilton,Branded,681,false
way/408715484,Villas Aparta Hotel,Santiago,Dominican Republic,,osm_do_way_408715484,none,27,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/408730341,Hotel Caribeno,Santiago de los Caballeros,Dominican Republic,,osm_do_way_408730341,none,28,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/408753404,Iberostar,Santo Domingo,Dominican Republic,,osm_do_way_408753404,low,51,Partial name match (75%) same country (no distance),needs_research,rec5i0bwI4gOWw3LI,Iberostar Waves Dominicana,Punta Cana,Dominican Republic,ind_ihg_do_domdc,Iberostar Waves,Branded,,false
way/408774923,Ramada,Santo Domingo,Dominican Republic,,osm_do_way_408774923,low,61,Partial name match (75%) same country (no distance),needs_research,recjzVZWw20jUyzXg,Ramada by Wyndham Princess Santo Domingo,Santo Domingo,Dominican Republic,ind_wyndham_do_ramada-santo-domingo-princess,Ramada,Branded,,false
way/408930486,Motel la Economia,André,Dominican Republic,,osm_do_way_408930486,none,18,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,68206,false
way/409588717,GAVA hostel,Bavaro - Punta Cana,Dominican Republic,https://www.facebook.com/pages/GAVA-hostel-Punta-Cana-Bavaro-Dominican-Republic/126310254216636?ref=hl,osm_do_way_409588717,none,20,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,6032,false
way/409588750,Hotel Conquistador,,Dominican Republic,,osm_do_way_409588750,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/409597539,Hotel Los Jardiness,,Dominican Republic,,osm_do_way_409597539,none,26,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/409872731,Micro Hotel,Santo Domingo,Dominican Republic,,osm_do_way_409872731,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/410064463,Queen Hotel,,Dominican Republic,,osm_do_way_410064463,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/410312680,Centrun,,Dominican Republic,,osm_do_way_410312680,none,15,"No credible name, geo, or website match",likely_new_candidate,recbBAqjVS3XOljPA,"Dominican Fiesta Hotel, Trademark By Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_dominican-fiesta-hotel,Trademark Collection by Wyndham,Branded,1363,false
way/410357299,Hotel Aladino,Santo Domingo,Dominican Republic,,osm_do_way_410357299,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/410364839,Hispañiola Hotel & Casino,Santa Domingo,Dominican Republic,,osm_do_way_410364839,none,26,"No credible name, geo, or website match",likely_new_candidate,recMzzHNZjAlaQh7y,Renaissance Santo Domingo Jaragua Hotel & Casino,Santo Domingo,Dominican Republic,ind_marriott_do_sdqgw,Renaissance Hotels,Branded,,false
way/410659819,Hotel Farolito,Santo Domingo Este,Dominican Republic,,osm_do_way_410659819,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411455781,Hotel el Encuento,,Dominican Republic,,osm_do_way_411455781,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/411497495,Hotel Bohechio,,Dominican Republic,,osm_do_way_411497495,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411505517,Hotel La Solusion,,Dominican Republic,,osm_do_way_411505517,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411505521,Hotel Omar,,Dominican Republic,,osm_do_way_411505521,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411734313,Hotel El Sol,Santiago,Dominican Republic,,osm_do_way_411734313,none,27,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/411769609,Hotel Aloha Sol,Santiago,Dominican Republic,,osm_do_way_411769609,none,35,"No credible name, geo, or website match",likely_new_candidate,reckIUCAyaUts6PPS,Hampton by Hilton Santiago de los Caballeros,Santiago de los Caballeros,Dominican Republic,ind_hilton_do_stillhx,Hampton by Hilton,Branded,453,false
way/411781544,Hotel Ahora,,Dominican Republic,,osm_do_way_411781544,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411795151,La Fuente Del Placer,,Dominican Republic,,osm_do_way_411795151,none,17,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,158428,false
way/411804452,Hotel Roma,,Dominican Republic,,osm_do_way_411804452,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411818568,Hotel MI Cam Cam,,Dominican Republic,,osm_do_way_411818568,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/411829861,Cabanas Heaven's,,Dominican Republic,,osm_do_way_411829861,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,206479,false
