propertyId,name,brand,city,country,address1,postalCode,telephone,email,latitude,longitude,propertyUrl
3147,Mercure Sao Paulo Pinheiros,MER,SAO PAULO,Brazil,"Rua Capote Valente 500, Pinheiros",05409000,+55 1130694000,reservasmercurepinheiros@accor.com,-23.55713,-46.67558,https://all.accor.com/hotel/3147/index.en.shtml
B5N9,IBIS STYLES SP DOWNTOWN,IBS,SAO PAULO,Brazil,,01026-000,+55 1146372340,HB5N9-RE@ACCOR.COM,-23.53948,-46.63432,https://all.accor.com/hotel/B5N9/index.en.shtml
5323,ibis budget São Paulo Paulista,IBB,São Paulo,Brazil,"Rua da Consolação 2303, Consolação",01301100,+55 1131237755,h5323-re@accor.com,-23.55501,-46.66154,https://all.accor.com/hotel/5323/index.en.shtml
A1B6,ibis Styles SP Faria Lima,IBS,SAO PAULO,Brazil,"Rua Tavares Cabral 61, Pinheiros",5423030,+55 11/30937200,ha1b6-re@accor.com,-23.5703,-46.69167,https://all.accor.com/hotel/A1B6/index.en.shtml
C6U2,Grand Mercure São Paulo Pinheiros,MEI,SAO PAULO,Brazil,"AV REBOUCAS 2636, Pinheiros",05402-400,+55 11 2050-9696,HC6U2-RE@accor.com,-23.56776,-46.68526,https://all.accor.com/hotel/C6U2/index.en.shtml
3735,Ibis São Paulo Paulista,IBH,SÃO PAULO,Brazil,"Avenida Paulista 2355, Bela Vista",01311300,+55 11/35233000,H3735-RE@accor.com,-23.55713,-46.66194,https://all.accor.com/hotel/3735/index.en.shtml
3467,Mercure Sao Paulo Jardins,MER,SAO PAULO,Brazil,"Alameda Itu 1151, At Rua Augusta, JARDINS",01421001,+55 11/30897555,h3467-re@accor.com,-23.56067,-46.6633,https://all.accor.com/hotel/3467/index.en.shtml
0674,Mercure Sao Paulo Alamedas,MER,SAO PAULO,Brazil,"Rua Padre Joao Manuel 202, Jardins, SAO PAULO  SP",01411000,+55 1130691600,h0674-re@accor.com,-23.56008,-46.66094,https://all.accor.com/hotel/0674/index.en.shtml
6284,Mercure Sao Paulo Pamplona,MER,SAO PAULO,Brazil,"Rua Pamplona 1315, Jardim Paulista",01405002,+55 11/28785500,h6284-re@accor.com,-23.56836,-46.65812,https://all.accor.com/hotel/6284/index.en.shtml
5525,ibis budget São Paulo Jardins,IBB,São Paulo,Brazil,"Avenida Nove de Julho 3597, Jardins",01407000,+55 1138864600,h5525-re@accor.com,-23.57092,-46.66244,https://all.accor.com/hotel/5525/index.en.shtml
5176,Mercure Sao Paulo Paulista,MER,SAO PAULO,Brazil,"Sao Carlos Do Pinhal, 87., Bela Vista",01333001,+55 1133726800,h5176-re@accor.com,-23.56628,-46.64925,https://all.accor.com/hotel/5176/index.en.shtml
B8P3,Novotel São Paulo Jardins,NOV,São Paulo,Brazil,"Alameda Campinas, 1435, Paulista Garden",01404002,+55 1138868500,hb8p3-re@accor.com,-23.57242,-46.65932,https://all.accor.com/hotel/B8P3/index.en.shtml
3626,Mercure Sao Paulo Bela Vista,MER,SÃO PAULO,Brazil,"Rua Maestro Cardim 407, Paraiso",01323000,+55 1128537000,h3626-re@accor.com,-23.56453,-46.64081,https://all.accor.com/hotel/3626/index.en.shtml
B288,Grand Mercure SP Itaim Bibi,MEI,SÃO PAULO,Brazil,"Rua Tenente Negrao, 200, Itaim Bibi",04530030,+55 1130547500,hb288-re1@accor.com,-23.58477,-46.67274,https://all.accor.com/hotel/B288/index.en.shtml
B2J4,Mercure São Paulo Grand Plaza Paulista,MER,SÃO PAULO,Brazil,"Rua Leoncio De Carvalho, 201",04003010,+55 11/26276700,hb2j4-re@accor.com,-23.57184,-46.64675,https://all.accor.com/hotel/B2J4/index.en.shtml
2128,Mercure São Paulo JK,MER,SÃO PAULO,Brazil,"Rua Funchal 111, Vila Olimpia",04551060,+55 1130463800,h2128-re@accor.com,-23.59291,-46.68769,https://all.accor.com/hotel/2128/index.en.shtml
A0H3,Ibis Arujá,IBH,Arujá,Brazil,,07400405,+55 1146106527,ha0h3-re@accor.com,-23.40202,-46.32548,https://all.accor.com/hotel/A0H3/index.en.shtml
9759,Ibis São Paulo Tatuapé,IBH,SAO PAULO,Brazil,"Rua Filipe Camarão 547, Tatuape",03065 000,+55 1135002450,h9759-re@accor.com,-23.53986,-46.57929,https://all.accor.com/hotel/9759/index.en.shtml
8942,Grand Mercure Sao Paulo Vila Olímpia,MEI,SÃO PAULO,Brazil,Rua Olimpiadas 205,04551 000,+55 11/21614900,reservas.grandmercurespvilaolimpia@accor.com,-23.59563,-46.6845,https://all.accor.com/hotel/8942/index.en.shtml
8938,Pullman Sao Paulo Vila Olimpia,PUL,Sao Paulo,Brazil,Rua Olimpiadas 205,04551 000,+55 11/30496622,reservas.pullmanvilaolimpia@accor.com,-23.59565,-46.68447,https://all.accor.com/hotel/8938/index.en.shtml
3531,ibis budget São Paulo Paraiso,IBB,SÃO PAULO,Brazil,"Rua Vergueiro 1571, Paraíso",04101000,+55 1150855699,h3531-re@accor.com.br,-23.57621,-46.64038,https://all.accor.com/hotel/3531/index.en.shtml
3114,Mercure São Paulo Berrini,MER,SAO PAULO,Brazil,"Sansao Alves dos Santos, Brooklin, SAO PAULO - SP",04571090,+55 1155016911,h3114-re@accor.com.br,-23.60374,-46.69476,https://all.accor.com/hotel/3114/index.en.shtml
3206,Mercure Sao Paulo Vila Olimpia,MER,SAO PAULO,Brazil,"Rua Santa Justina, 210, Vila Olimpia, SAO PAULO - SP",04545041,+55 11/30896222,h3206-re@accor.com.br,-23.59466,-46.67497,https://all.accor.com/hotel/3206/index.en.shtml
2125,Pullman Sao Paulo Ibirapuera,PUL,SAO PAULO,Brazil,"Rua Joinville 515, Vila Mariana",04008-011,+55 11/50884000,reservas.pullmanibirapuera@accor.com,-23.58231,-46.65014,https://all.accor.com/hotel/2125/index.en.shtml
9760,ibis São Paulo Ibirapuera,IBH,SÃO PAULO,Brazil,Avenida Santo Amaro 1411,04505002,+55 1143808877,h9760-re@accor.com,-23.5962,-46.67299,https://all.accor.com/hotel/9760/index.en.shtml
0473,Novotel São Paulo Morumbi,NOV,SÃO PAULO,Brazil,"R Ministro Nelson Hungria 577, Vila Tramontano",05690050,+55 11/37873400,reservasnovotelspmorumbi@accor.com,-23.61261,-46.70391,https://all.accor.com/hotel/0473/index.en.shtml
3538,Mercure Sao Paulo Moema,MER,SAO PAULO,Brazil,"Avenida Lavandisca,  365, Moema",04515010,+55 11/50532899,h3538-re@accor.com,-23.6009,-46.66604,https://all.accor.com/hotel/3538/index.en.shtml
0578,Grand Mercure São Paulo Ibirapuera,MEI,SÃO PAULO,Brazil,"Rua Sena Madureira 1355 Bloco 1, IBIRAPUERA",04021051,+55 1132010800,reservas.gmi@accor.com,-23.59263,-46.6493,https://all.accor.com/hotel/0578/index.en.shtml
3124,Mercure Sao Paulo Ibirapuera Privilege,MER,SÃO PAULO,Brazil,"Avenida Macuco 579, Moema",04523001,+55 1150547800,h3124-re@accor.com,-23.60433,-46.6654,https://all.accor.com/hotel/3124/index.en.shtml
5532,ibis Sao Paulo Morumbi,IBH,SAO PAULO,Brazil,"Av Roque Petroni Jr 800, Torre I Brooklin",04707000,+55 11/37383800,h5532-re@accor.com,-23.62206,-46.69628,https://all.accor.com/hotel/5532/index.en.shtml
5526,ibis budget São Paulo Morumbi,IBB,SÃO PAULO,Brazil,"Av Roque Petroni Junior 800, Torre II Morumbi",04707000,+55 1137757500,H5526-RE@accor.com,-23.62206,-46.69628,https://all.accor.com/hotel/5526/index.en.shtml
3454,Mercure São Paulo Moema Times Square,MER,SAO PAULO,Brazil,"Avenida dos Jamaris, 100, Moema",04078-000,+55 11/50532500,h3454-re@accor.com,-23.60528,-46.66158,https://all.accor.com/hotel/3454/index.en.shtml
3135,Mercure São Paulo Nações Unidas,MER,SAO PAULO,Brazil,"R Prof Manoelito de Ornellas 104, Chacara Santo Antonio, Av. Manoelito de Ornelas",04719040,+55 1151883855,reservasmercuresaopaulonacoes@accor.com,-23.63194,-46.71082,https://all.accor.com/hotel/3135/index.en.shtml
9037,Novotel São Paulo Berrini,NOV,SÃO PAULO,Brazil,"Rua Henri Dunant, 792, Chacara Santo Antonio",04709-110,+55 1128886750,reservasnovotelsaopauloberrini@accor.com,-23.62733,-46.69881,https://all.accor.com/hotel/9037/index.en.shtml
3718,ibis Sao Paulo Congonhas,IBH,SAO PAULO,Brazil,"R. Baronesa de Bela Vista, 801, Vila Congonhas",04612002,+55 11/50973737,H3718-RE@ACCOR.COM,-23.6248,-46.66228,https://all.accor.com/hotel/3718/index.en.shtml
6035,ibis Sao Jose dos Campos Colinas,IBH,SAO JOSE DOS CAMPOS,Brazil,"Av Dr Jorge Zarur, 81 Torre I, Jardim Apolo",12243081,+55 12/39042400,H6035-RE@accor.com,-23.20531,-45.9053,https://all.accor.com/hotel/6035/index.en.shtml
5168,Mercure Sao Jose dos Campos,MER,SAO JOSE DOS CAMPOS,Brazil,"Avenida Dr Jorge Zarur, 81 Torre II Jardim Apolo",12243081,+55 12/39042300,h5168-re@accor.com,-23.20534,-45.90523,https://all.accor.com/hotel/5168/index.en.shtml
0472,Novotel Sao Jose dos Campos,NOV,SAO JOSE DOS CAMPOS,Brazil,"Avenida Dr Nelson D'Ávila 2200, Vila das Acácias",12245031,+55 1240097800,reservas.novotelsjc@accor.com,-23.20547,-45.88346,https://all.accor.com/hotel/0472/index.en.shtml
3118,ibis Sao Jose dos Campos Dutra,IBH,SAO JOSE DOS CAMPOS,Brazil,"Avenida Cidade Jardim 101, Jardim Satelite, SAO JOSE DOS CAMPOS - SP",12231675,+55 12/21395950,reservas.ibisdutrasjc@accor.com,-23.21383,-45.8911,https://all.accor.com/hotel/3118/index.en.shtml
9453,ibis budget Pindamonhangaba,IBB,PINDAMONHANGABA,Brazil,Rua Carmen Miranda 216,12412410,+55 1231996300,h9453-re@accor.com,-22.954605,-45.461104,https://all.accor.com/hotel/9453/index.en.shtml
3262,ibis Taubate,IBH,TAUBATE,Brazil,"Av Independencia 18, Bairro Independencia",12031000,+55 12/36346044,recepcao.ibistaubate@accor.com,-23.03538,-45.57174,https://all.accor.com/hotel/3262/index.en.shtml
A7V9,ibis Styles Taubate,IBS,TAUBATE,Brazil,"Virgilio Cardoso Pinna 8043, Piracangagua Ii",12092774,,ha7v9-re@accor.com,-23.05998,-45.60717,https://all.accor.com/hotel/A7V9/index.en.shtml
5471,ibis Sao Paulo Interlagos,IBH,SAO PAULO,Brazil,Av Interlagos 2215,04661200,+55 11/56334800,h5471-re@accor.com,-23.67297,-46.67702,https://all.accor.com/hotel/5471/index.en.shtml
B445,Ibis Budget São Caetano,IBB,São Caetano do Sul,Brazil,,09550-250,+55 11/46377000,hb445-re@accor.com,-23.6197789,-46.5540718,https://all.accor.com/hotel/B445/index.en.shtml
5628,Mercure Sao Caetano do Sul,MER,SAO CAETANO DO SUL,Brazil,"Rua Alegre  440, Bairro Santa Paula",09550250,+55 11/42289000,h5628-re@accor.com,-23.62043,-46.55355,https://all.accor.com/hotel/5628/index.en.shtml
8637,Ibis Jacareí,IBH,JACAREÍ,Brazil,Rua Tiradentes 299,12308470,+55 1230232100,h8637-re@accor.com,-23.30602,-45.96219,https://all.accor.com/hotel/8637/index.en.shtml
8638,Ibis Guaratingueta Aparecida,IBH,GUARATINGUETA,Brazil,"Avenida Juscelino Kubitchek, De Oliveira n 1301",12505300,+55 12/21319600,h8638-re@accor.com.br,-22.81675,-45.20052,https://all.accor.com/hotel/8638/index.en.shtml
9738,Ibis Lorena,IBH,LORENA,Brazil,"Estrada Chiquito De Aquino 46, Loja Externa 1",12612-550,+55 1221010627,h9737-re@accor.com,-22.75353,-45.10599,https://all.accor.com/hotel/9738/index.en.shtml
9737,Ibis Budget Lorena,IBB,LORENA,Brazil,"Estrada Chiquito De Aquino 46, Loja Externa 1",12612-550,+55 (12) 2101-0622,h9737-re@accor.com,-22.754613,-45.106637,https://all.accor.com/hotel/9737/index.en.shtml
5672,ibis Santo Andre,IBH,SANTO ANDRE,Brazil,Av Industrial 885,09080510,+55 11/49797800,h5672-re@accor.com,-23.64659,-46.535,https://all.accor.com/hotel/5672/index.en.shtml
9166,ibis São Bernardo do Campo,IBH,SÃO BERNARDO DO CAMPO,Brazil,"Praca Samuel Sabattini, 230",09750700,+55 1143807210,h9166-re@accor.com,-23.69277,-46.55228,https://all.accor.com/hotel/9166/index.en.shtml
9167,ibis budget São Bernardo do Campo,IBB,SÃO BERNARDO DO CAMPO,Brazil,"Praca Samuel Sabatti, 234",9750700,+55 1143807210,h9167-re@accor.com,-23.6931,-46.55196,https://all.accor.com/hotel/9167/index.en.shtml
9165,Mercure São Bernardo do Campo (formerly Adagio).,MER,SÃO BERNARDO DO CAMPO,Brazil,"Praca Samuel Sabatini, 222, Paço Municipal",09750900,+55 1143809100,h9165-re@accor.com,-23.6931,-46.55196,https://all.accor.com/hotel/9165/index.en.shtml
7152,ibis Vitória da Conquista,IBH,VITÓRIA DA CONQUISTA,Brazil,"Av Juracy Magalhaes 25, Boa Vista",45055155,+55 77/30868900,h7152-re@accor.com.br,-14.88067,-40.84491,https://all.accor.com/hotel/7152/index.en.shtml
B0H6,Ibis Styles Vitória da Conquista,IBS,VITORIA DA CONQUISTA,Brazil,"Av Luis Eduardo Magalhaes 180, Esplanada Do Parque, Qd 02",45026-000,+55 557734239650,hb0h6-re@accor.com,-14.87092,-40.84212,https://all.accor.com/hotel/B0H6/index.en.shtml
7823,ibis Mogi das Cruzes Shopping,IBH,MOGI DAS CRUZES,Brazil,"Av Vereador Narcisio, Yague Guimaraes 372",8780200,+55 11/28133800,h7823-re@accor.com,-23.51792,-46.18083,https://all.accor.com/hotel/7823/index.en.shtml
7826,ibis Cascavel,IBH,CASCAVEL,Brazil,"Rua Parana, 4522, Centro",85810-011,+55 45/21019800,h7826-re@accor.com,-24.95312,-53.47462,https://all.accor.com/hotel/7826/index.en.shtml
A487,Ibis Ponta Grossa,IBH,Ponta Grossa,Brazil,,84010350,+55 4233022800,ha487-re@accor.com,-25.10154,-50.1572,https://all.accor.com/hotel/A487/index.en.shtml
9038,ibis Santos Valongo,IBH,SANTOS,Brazil,"Rua Alexandre Gusmão, Praca Lions Clube 420",11010320,+55 1333289300,h9038-re@accor.com,-23.9308,-46.33826,https://all.accor.com/hotel/9038/index.en.shtml
9611,Ibis Budget Santos Gonzaga,IBB,SANTOS,Brazil,"Av Marechal Floriano Peixoto, 77, Gonzaga",11060301,+55 1335003550,H9611-re@accor.com,-23.96707,-46.33577,https://all.accor.com/hotel/9611/index.en.shtml
8649,Novotel Santos Gonzaga,NOV,SANTOS,Brazil,Av Dona Ana Costa 473,11060003,+55 13/38789700,h8649-re@accor.com,-23.96527,-46.33228,https://all.accor.com/hotel/8649/index.en.shtml
5530,Ibis Santos Gonzaga Praia,IBH,SANTOS,Brazil,"Av. Vicente de Carvalho, 50, Boqueirao",11045-500,+55 13/21271660,h5530-re@accor.com,-23.97009,-46.32897,https://all.accor.com/hotel/5530/index.en.shtml
8913,ibis Juiz de Fora,IBH,JUIZ DE FORA,Brazil,Av Deusdedith Salgado 2200,36033007,+55 32/33134800,h8913-re@accor.com.br,-21.79657,-43.36678,https://all.accor.com/hotel/8913/index.en.shtml
B0H5,ibis Guarapuava,IBH,GUARAPUAVA,Brazil,"Av Prof Laura Pacheco Bastos 413, Cidade dos Lagos",85010000,+55 4299927-1055,hb0h5-re@accor.com,-25.350616,-51.482683,https://all.accor.com/hotel/B0H5/index.en.shtml
6383,Hotel Jequitimar Guarujá,SAM,GUARUJA,Brazil,"Av Marjori da Silva Prado 1100, Praia  de Pernambuco",11444000,+55 13/21042000,hoteljequitimar@accor.com,-23.96895,-46.18655,https://all.accor.com/hotel/6383/index.en.shtml
9585,Ibis budget Manhuaçu,IBB,MANHUAÇU,Brazil,"Rodovia Br 262 Km 39, Ponta Da Aldeia",36906440,+55 3333318879,h9585-re@accor.com,-20.27504,-42.057985,https://all.accor.com/hotel/9585/index.en.shtml
9560,Ibis Budget Muriaé,IBB,MURIAÉ,Brazil,"Rua Jose Maximo Ribeiro, 1555",36883279,+55 3237212614,H9560-RE@ACCOR.COM,-21.1459952,-42.38017,https://all.accor.com/hotel/9560/index.en.shtml
3205,ibis Styles Curitiba Centro Cívico,IBS,CURITIBA,Brazil,"Rua Mateus Leme 358, Centro Cívico, Curitiba - PR",80510190,+55 41/33240469,H3205-re@accor.com,-25.42432,-49.2709,https://all.accor.com/hotel/3205/index.en.shtml
B8P5,Grand Mercure Curitiba Rayon,MEI,CURITIBA,Brazil,"Rua Visconde de Nacar 1424, Centro",80410-201,+55 4132010000,hB8P5-re@accor.com,-25.43435,-49.27648,https://all.accor.com/hotel/B8P5/index.en.shtml
0653,Mercure Curitiba Golden,MER,CURITIBA,Brazil,"Rua Desembargador Motta 2044, Batel",80420190,+55 41/33227666,h0653-re@accor.com,-25.43655,-49.28113,https://all.accor.com/hotel/0653/index.en.shtml
5461,ibis Curitiba Batel,IBH,CURITIBA,Brazil,R Comendador Araujo 730,80420000,+55 41/21022000,H5461-re@accor.com,-25.43754,-49.282,https://all.accor.com/hotel/5461/index.en.shtml
5519,ibis budget Curitiba Centro,IBB,CURITIBA,Brazil,"Rua Mariano Torres 927, Centro",80060120,+55 4132183838,h5519-re@accor.com,-25.434149,-49.26083,https://all.accor.com/hotel/5519/index.en.shtml
9088,Novotel Curitiba Batel,NOV,CURITIBA,Brazil,"Rua Doutor Pedrosa, 288, Centro",80420120,+55 4131972750,h9088-re@accor.com,-25.43771,-49.27714,https://all.accor.com/hotel/9088/index.en.shtml
7827,ibis Curitiba Shopping,IBH,CURITIBA,Brazil,"Rua Brigadeiro Franco 2154, Centro Curitiba PR",80250030,+55 41/35952450,H7827-RE@ACCOR.COM,-25.43851,-49.278,https://all.accor.com/hotel/7827/index.en.shtml
2127,Mercure Curitiba Batel,MER,CURITIBA,Brazil,"Rua Alferes Angelo Sampaio, 1177 Batel, CURITIBA - PR",80420160,+55 4133429350,h2127-re@accor.com,-25.44282,-49.28297,https://all.accor.com/hotel/2127/index.en.shtml
B1Z5,Ibis Styles Foz do Iguaçu,IBS,FOZ DO IGUACU,Brazil,"Av. José Maria de Brito, 1085",85863-730,,HB1Z5-gm@accor.com,-25.51646,-54.58277,https://all.accor.com/hotel/B1Z5/index.en.shtml
9956,Ibis Budget Foz do Iguaçu,IBB,FOZ DO IGUAÇU,Brazil,"Republica Argentina, 1834, Not applicable",85852016,+55 45/30252929,h9956-re@accor.com,-25.53525278,-54.57577192,https://all.accor.com/hotel/9956/index.en.shtml
7380,ibis Foz Do Iguacu,IBH,FOZ DO IGUACU,Brazil,"Rua Almirante Barroso 866, Centro",85851010,+55 45/34223300,h7380-re@accor.com,-25.54772,-54.58497,https://all.accor.com/hotel/7380/index.en.shtml
B608,Ibis Styles Curitiba Airport,IBS,SÃO JOSÉ DOS PINHAIS,Brazil,"Avenida Rocha Pombo, 2600",83005430,+55 4130963777,hb608-re@accor.com,-25.53407,-49.19047,https://all.accor.com/hotel/B608/index.en.shtml
9719,ibis budget Curitiba Aeroporto,IBB,SAO JOSE DOS PINHAIS,Brazil,"Av Rocha Pombo 2600, Águas Belas",83010620,+55 4121089700,h9719-re@accor.com,-25.534313,-49.190374,https://all.accor.com/hotel/9719/index.en.shtml
3736,ibis Curitiba Aeroporto,IBH,SAO JOSE DOS PINHAIS,Brazil,"Rodovia BR 376, 1633, Vila Rocco, SAO JOSE DOS PINHAIS - PR",83015000,+55 41/21096650,h3736-re@accor.com.br,-25.53554,-49.19244,https://all.accor.com/hotel/3736/index.en.shtml
9696,Ibis Budget Petropolis,IBB,PETROPOLIS,Brazil,"Rua Doutor Paulo Herve 778, Bingen",25665133,+55 08007037000,h9696-re@accor.com,-22.512534,-43.218797,https://all.accor.com/hotel/9696/index.en.shtml
7435,Mercure Rio de Janeiro Nova Iguaçu,MER,NOVA IGUACU,Brazil,Av Doutor Mario Guimaraes 520,26255230,+55 2132578500,h7435-re@accor.com,-22.75875,-43.45674,https://all.accor.com/hotel/7435/index.en.shtml
8528,ibis Paranagua,IBH,PARANAGUA,Brazil,"Avenida Coronel Jose Lobo 136, Oceania",83203340,+55 4121524250,h8528-re@accor.com,-25.51506,-48.50196,https://all.accor.com/hotel/8528/index.en.shtml
9791,Ibis Budget Itaperuna,IBB,ITAPERUNA,Brazil,,28300-000,+55 2238236832,h9791-re@accor.com,-21.205,-41.88778,https://all.accor.com/hotel/9791/index.en.shtml
9558,ibis budget Rio de Janeiro Nova America,IBB,RIO DE JANEIRO,Brazil,"Av Pastor Martin Luther King Jr., Numero 126, Bloco 11,  Torre 05",20765971,+55 2132822300,H9558-re@accor.com,-22.8779867,-43.2719425,https://all.accor.com/hotel/9558/index.en.shtml
9449,ibis Rio de Janeiro Nova America,IBH,RIO DE JANEIRO,Brazil,"Av. Pastor Martin Luther King Jr, Numero 126, Bloco 11,  Torro 4",20765971,+55 2132822300,h9449-re@accor.com,-22.87707,-43.27085,https://all.accor.com/hotel/9449/index.en.shtml
8177,Novotel Rio de Janeiro Parque Olimpico,NOV,Rio de Janeiro,Brazil,"Av Embaixador Abelardo, Bueno 1511, Barra da Tijuca",22775040,+55 21/34784900,ReservasNovotelRJParqueOlimpico@accor.com.br,-22.97377,-43.37189,https://all.accor.com/hotel/8177/index.en.shtml
8176,ibis Rio de Janeiro Parque Olimpico,IBH,RIO DE JANEIRO,Brazil,"Av Embaixador Abelardo Bueno, 1511, Barra Da Tijuca",22775039,+55 21/37217700,h8176-re@accor.com,-22.97368,-43.37176,https://all.accor.com/hotel/8176/index.en.shtml
9438,Novotel Rj Porto Atlantico,NOV,RIO DE JANEIRO,Brazil,"Av. Prof. Pereira Reis 49, Santo Cristo",20220 800,+55 21/30772500,h9438-re@accor.com,-22.89701,-43.20219,https://all.accor.com/hotel/9438/index.en.shtml
9371,ibis Rio Porto Atlantico,IBH,RIO DE JANEIRO,Brazil,"Av. Prof. Pereira Reis 49, Santo Cristo",20220 800,+55 21/39001300,h9371-re@accor.com,-22.89702,-43.2022,https://all.accor.com/hotel/9371/index.en.shtml
5534,ibis Rio de Janeiro Centro,IBH,RIO DE JANEIRO,Brazil,"Rua Silva Jardim 32, Torre I",20050060,+55 21/35118200,h5534-re@accor.com,-22.90713,-43.1819,https://all.accor.com/hotel/5534/index.en.shtml
8182,ibis Rio De Janeiro Barra Da Tijuca,IBH,Rio de Janeiro,Brazil,"Avenida do Pepê, 56, Barra da Tijuca",20.620-061,+55 21/37217500,h8182-re@accor.com,-23.01348,-43.29816,https://all.accor.com/hotel/8182/index.en.shtml
8180,Mercure Rio de Janeiro Barra da Tijuca,MER,Rio de Janeiro,Brazil,"Avenida do Pepê, 56, Barra da Tijuca",2062060,+55 2121531200,h8180-re@accor.com,-23.01351,-43.29813,https://all.accor.com/hotel/8180/index.en.shtml
5521,ibis budget Rio de Janeiro Centro,IBB,RIO DE JANEIRO,Brazil,Rua Silva Jardim N° 32,20050060,+55 2135118500,h5521-re@accor.com,-22.90772,-43.181746,https://all.accor.com/hotel/5521/index.en.shtml
A1X5,Santa Teresa Hotel in Rio - MGallery Collection,MGA,RIO DE JANEIRO,Brazil,Rua Almirante Alexandrino 660,20241260,+55 2133800200,HA1X5-RE@accor.com,-22.92141,-43.18753,https://all.accor.com/hotel/A1X5/index.en.shtml
5691,ibis Rio de Janeiro Santos Dumont,IBH,RIO DE JANEIRO,Brazil,"AV MARECHAL CAMARA 280, CENTRO",20020 080,+55 21/35064500,h5691-re@accor.com,-22.90826,-43.16942,https://all.accor.com/hotel/5691/index.en.shtml
6522,Novotel RJ Santos Dumont,NOV,RIO DE JANEIRO,Brazil,"Avenida Rua Marechal Camara 300, Centro",20020 080,+55 21/35068500,h6522-re@accor.com,-22.90859,-43.16931,https://all.accor.com/hotel/6522/index.en.shtml
B467,JO&JOE Rio de Janeiro Largo do Boticário,JOE,Rio de Janeiro,Brazil,"Beco do Boticario, 26, Cosme Velho",22241120,+55 2132352600,hb467-re@accor.com,-22.939096,-43.201473,https://all.accor.com/hotel/B467/index.en.shtml
B290,Pullman RJ São Conrado (under renovation),PUL,RIO DE JANEIRO,Brazil,"Avenida Aquarela Do Brasil, 75",22610010,+55 2133232200,hb290-re@accor.com,-22.998,-43.258,https://all.accor.com/hotel/B290/index.en.shtml
9600,ibis budget RJ Praia de Botafogo,IBB,RIO DE JANEIRO,Brazil,"Praça Joia Valansi 24, Botafogo",22250 200,+55 2121566999,h9600-re@accor.com,-22.94511,-43.18357,https://all.accor.com/hotel/9600/index.en.shtml
9631,Novotel RJ Praia de Botafogo,NOV,RIO DE JANEIRO,Brazil,"Praia De Botafogo, 330, Botafogo",22250040,+55 21/21879999,h9631-re@accor.com,-22.94534,-43.18301,https://all.accor.com/hotel/9631/index.en.shtml
B2Z6,Ibis Styles RJ Botafogo,IBS,RIO DE JANEIRO,Brazil,"Rua Sao Clemente 30, Botafogo",22260000,+55 21/31669240,hb2z6-re@accor.com,-22.94874,-43.18356,https://all.accor.com/hotel/B2Z6/index.en.shtml
7547,ibis Rio de Janeiro Botafogo,IBH,RIO DE JANEIRO,Brazil,"Rua Paulino Fernandes 39, Botafogo",22.270-050,+55 21/35152999,h7547-re@accor.com,-22.95285,-43.18544,https://all.accor.com/hotel/7547/index.en.shtml
8941,Sofitel Rio de Janeiro Ipanema,SOF,RIO DE JANEIRO,Brazil,"Avenida Vieira Souto 460, Ipanema",22420006,+55 2125252525,reservationrioipanema@sofitel.com,-22.9863,-43.20726,https://all.accor.com/hotel/8941/index.en.shtml
9327,ibis budget Copacabana RJ,IBB,Rio de Janeiro,Brazil,"Rua Constante Ramos, 96, Copacabana",22051012,+590 2132826999,h9327-re@accor.com,-22.9733197,-43.1900811,https://all.accor.com/hotel/9327/index.en.shtml
9361,ibis Copacabana Posto 5,IBH,RIO DE JANEIRO,Brazil,"Rua Xavier Da Silveira 82, Copacabana",22061010,+55 21/37212900,h9361-re@accor.com.br,-22.97612,-43.19187,https://all.accor.com/hotel/9361/index.en.shtml
6497,ibis Copacabana Posto 2,IBH,Rio de Janeiro,Brazil,"R Min Viveiros De Castro 134, Copacabana",22021-010,+55 21/32181150,H6497-re@accor.com,-22.96453,-43.17895,https://all.accor.com/hotel/6497/index.en.shtml
B215,Mercure Rio Boutique Copacabana,MER,RIO DE JANEIRO,Brazil,"Avenida Atlantica, 2554, 2554, Copacabana",22041001,+55 21/35455100,hb215-re@accor.com,-22.97176,-43.18558,https://all.accor.com/hotel/B215/index.en.shtml
B292,Grand Mercure Rio de Janeiro Copacabana,MEI,RIO DE JANEIRO,Brazil,"Rua Souza Lima, 48, Copacabana",22070001,+55 2135455400,hb292-re@accor.com,-22.98127,-43.19026,https://all.accor.com/hotel/B292/index.en.shtml
B205,Novotel Rio de Janeiro Leme,NOV,RIO DE JANEIRO,Brazil,"Rua Gustavo Sampaio, 320",22010010,+55 2135455300,hb205-re@accor.com,-22.96197,-43.16854,https://all.accor.com/hotel/B205/index.en.shtml
1988,Fairmont Rio de Janeiro Copacabana,FAI,RIO DE JANEIRO,Brazil,"Avenida Atlantica 4240, Copacabana, RIO DE JANEIRO - RJ",22070002,+55 2125251232,h1988-re@fairmont.com,-22.9858,-43.18949,https://all.accor.com/hotel/1988/index.en.shtml
B8Z1,Ibis Styles Petrolina,IBS,Petrolina,Brazil,"Avenida Cardoso de Sá 377, Bairro Centro",56302-110,+55 87 32021777,,-9.40342,-40.49631,https://all.accor.com/hotel/B8Z1/index.en.shtml
6520,ibis Petrolina,IBH,PETROLINA,Brazil,"Avenida Tancredo Neves 1049, Centro",56304-190,+55 8732022200,h6520-re@accor.com,-9.3945,-40.49458,https://all.accor.com/hotel/6520/index.en.shtml
