status,recordId,name,country,city,currentSubmarket,strRegional,proposedSubmarket,confidence,source,reason
ready,rec76PsOxyJhaXbNg,Sandos Playacar,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7A7F7ry7GFIPDH,Hotel Ciudad De David,Panama,David,Chiriqui,no,Boquete / Highlands,Medium,dealality_city_corridor_map,exact_city_map
ready,rec7Ceifgg6GpYzOD,Solymar Beach Resort,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec7ETfBRq1odQUu8,Hotel Santa Cruz,Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7GUmvzXPk08ZPf,Inkaterra Machu Picchu Pueblo Hotel,Peru,Machu Picchu,Machu Picchu,no,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7JFtEnhUBNCzUE,Viaggio Urbano,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec7JPjHA9nrNblyq,The Oasis Hotel & Restaurant,Panama,Boquete,Chiriqui,no,Boquete / Highlands,Medium,dealality_keyword_corridor_map,name_keyword_highlands
ready,rec7KL1sn2W057OiB,Holiday Inn Santo Domingo DO,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7LcumVxpjnsNAC,Hotel Dorado La 70,Colombia,Medellin,Medellin,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec7Lfk3nhHRhn8BO,Premier Copacabana Hotel,Brazil,Rio De Janeiro,Rio De Janeiro,no,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7MUevgmH6pF7hd,Hotel Shelton,Uruguay,Punta Del Este,Punta Del Este,no,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7NgtuIHdqseYSb,Allegro Playacar,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7NpFbik6kGzJuh,Cabarete East Beachfront Resort,Dominican Republic,Sosua,Sosua,no,Puerto Plata / Sosúa / Cabarete,High,dealality_keyword_corridor_map,name_keyword_north_coast
ready,rec7OB6tOxJp7Ljx4,Estelar Suites Jones Hotel,Colombia,Bogota,Bogota CBD,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec7RrtaSSSDIckWW,Ajax Hotel,Uruguay,Punta Del Este,Punta Del Este,no,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7SMGyfk7ZLyyuY,Dreams II Grand Island,Mexico,Cancún,Cancún,no,Cancún Airport Corridor,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7UTAnVap791bE4,Santo Domingo Marriott Hotel Piantini,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7W1JIUZPxfPOCC,Hotel De La Opera,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec7YCfjbNNhtGqCj,Hotel Garcia,Panama,Colón,Colón,no,Canal / Logistics Corridor,Medium,dealality_city_corridor_map,exact_city_map
ready,rec7YPYXYI8tME6He,Hotel El Dorado,Dominican Republic,La Romana,La Romana,no,La Romana / Bayahibe,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7ZI4Hw49ytkrCZ,Hotel Presidente Edificio Santiago,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7bDmfVajMnwRoX,GHL Collection Armeria Real Hotel,Colombia,Cartagena,Centro Historico,no,Cartagena,High,dealality_city_corridor_map,exact_city_map
ready,rec7dCy1gUGzLK9dv,La Tortuga Hotel & Spa,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7dhHZACmKpUNyh,Cocoplum Beach Hotel,Colombia,San Andres,San Andres,no,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,rec7fMRQXcf5QMC4v,Ambar Hotel,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec7gHFznejtdysfI,Hotel Carmenere,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7kEIRaGkGWvHAE,Hotel Indigo Playa del Carmen,Mexico,Playa del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7lAkiRJySfm90u,Marco Wasi Machu Picchu,Peru,Machu Picchu,Machu Picchu,no,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7lrUXEti9aiRkr,Hotel Arqueologo,Peru,Cusco,Cusco,no,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7oA26th6hRr1zF,Hotel Calypso Beach,Colombia,San Andres,San Andres,no,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,rec7pTuFJweZp2sjQ,Flamengo Palace Hotel,Brazil,Rio De Janeiro,Rio De Janeiro,no,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7rKjpwFTyzE5bi,"Alaia Belize, Autograph Collection",Belize,San Pedro Ambergris Caye,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7sN9UzgaYBrgDY,Hotel Gallery,Colombia,Medellin,Medellin,no,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,rec7tk8shDrpiKwJr,Super 8 Samana,Dominican Republic,Samaná,Samaná,no,Samaná / Las Terrenas,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec7u6hKnMAMTgdfQ,City Express Suites by Marriott Cancún Aeropuerto Riviera,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec7yOZO7svEWhT3Z,Cancun Plaza Condohotel,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec80skdU832rnmwN,Hotel Calypso,Colombia,Medellin,Medellin,no,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,rec83AV54VE4EQxE3,Hotel La Pequena Casita,Peru,Machu Picchu,Machu Picchu,no,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec87CfDU0A93dtq0,The Pyramid At Grand Oasis,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec88Z05WlVfLR89s,Posada Del Gobernador,Uruguay,Colonia Del Sacramento,Colonia Del Sacramento,no,Colonia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec88bl7bFRWWVaxU,Hotel Real De La T,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec89KTekFlR2Hk67,El Beaterio,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8BbU6Y07s0E3Pj,Howard Johnson by Wyndham Carilo Convention Center,Argentina,Carilo,Buenos Aires Provincial,no,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8FzXVJZmGZODTp,Apart Hotel Dali,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8HMUSiNJnqZgGr,Aldea Thai Luxury Condohotel,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8HmP2eblP5fBIr,Cotsa Linda Condominiums,Costa Rica,Jaco,Jaco,no,Jacó / Herradura,Medium,dealality_keyword_corridor_map,name_keyword_jaco
ready,rec8JUMw1qrpTDvEr,Hotel Caribe Campo,Colombia,San Andres,San Andres,no,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,rec8KsktMNIckF6CC,Catalonia Montego Bay,Jamaica,Montego Bay,Jamaica,no,Montego Bay,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,rec8LIrb3UtQFmTR0,Prodigy Santos Dumont,Brazil,Rio de Janeiro,Rio de Janeiro Centre & Surrounding,no,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8LJN3e3s4fVIFN,Westin Hotels Santo Domingo Avda Sarasota,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8LpavcLkRWaTE3,Habitel Select,Colombia,Bogota,Bogota South & Avenida El Dorado,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec8LsaE0uQ4nWLod,Bay View Suites Paradise Island,Bahamas,Paradise,Paradise,no,Paradise Island,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8Lt4SAHb9XNAMB,Regal Pacific Hotel Santiago,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8NS29tlr0ccGis,Rosewood Baha Mar,Bahamas,Nassau,Nassau,no,Nassau / New Providence,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8OIx5lSRDcM6l8,Newport House Playa,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8PXHlMiuMX9mrK,Blue Bay Club & Marina,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec8PkbCY7iwEmXvj,Hotel Diego De Almagro Aeropuerto De Santiago,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8TJg0w488SXXER,La Selecta Eco Hotel,Colombia,Pereira,Pereira,no,Coffee Region / Pereira,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8V16cqsw0NefqP,Casa Turquesa Resort,Mexico,Cancún,Cancún,no,Cancún Airport Corridor,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8WLi3Oh2iFN4ub,Novotel Lima San Isidro,Peru,Lima,San Isidro & Surroundings,no,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8aA1nvJHsMv7M8,Hotel Vista Caribe,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8b0hdfKSGD8RhO,Hotel Hispaniola & Casino,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8c9gk3YIXuJuNV,Holiday Inn Express San Jose Forum,Costa Rica,San Jose,San Jose,no,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,rec8cJx2Du71tQvrD,Island Seas Resort,Bahamas,Freeport,Freeport,no,Grand Bahama / Freeport,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8dA9XYpRmt28at,AVA Cancun Resort,Mexico,Cancún,Cancun Coast,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec8dHx2ZsLgkpkzn,Wyndham Garden Capana,Argentina,Campana,Buenos Aires Provincial,no,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8dXlDuW4FyYFIZ,Palace Resort Beach Palace,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec8fFipTybW0DBa4,Playa Real Beach Resort & Spa,Dominican Republic,Juan Dolio,Juan Dolio,no,Boca Chica / Juan Dolio,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8hyTKQu4MmzGWw,Arsenal Hotel,Colombia,Cartagena,Centro Historico,no,Cartagena,High,dealality_city_corridor_map,exact_city_map
ready,rec8i9tPZUvXZQAPm,La Mariposa Hotel,Costa Rica,Quepos,Quepos,no,Manuel Antonio / Central Pacific,High,dealality_keyword_corridor_map,name_keyword_manuel_antonio
ready,rec8lJXzTaRXBsya7,Serenade All Suites,Dominican Republic,Punta Cana,Punta Cana,no,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8lxTUmXB8rUA9G,Coral Princess Inn,Puerto Rico,Santurce,Santurce,no,San Juan Metro,High,dealality_city_corridor_map,pr_city_inference_map
ready,rec8m9O8nnNZgK9pT,Breathless Cancun Soul Resort & Spa,Mexico,Cancun,Cancun Coast,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,rec8n5wtBxQIn9fGJ,Hotel Joyuda Plaza,Puerto Rico,Cabo Rojo,Cabo Rojo,no,Southwest Nature & Beach Corridor,Medium,dealality_keyword_corridor_map,name_keyword_southwest
ready,rec8nLmV5DLIe16nq,Copamarina Beach Resort & Spa,Puerto Rico,Guanica,Guanica,no,Southwest Nature & Beach Corridor,Medium,dealality_keyword_corridor_map,name_keyword_southwest
ready,rec8njMGhRPA0m7sP,Hotel Melia,Puerto Rico,Ponce,Ponce,no,South Coast Regional City,High,dealality_keyword_corridor_map,name_keyword_ponce
ready,rec8ntyan8U1CZTmx,Selina Tamarindo,Costa Rica,Tamarindo,Tamarindo,no,Tamarindo / North Pacific,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8pRuR9ht3zAZBh,"Planet Hollywood Cancun, An Autograph Collection All-Inclusive Resort",Mexico,Costa Mujeres,Costa Mujeres,no,Costa Mujeres / Playa Mujeres,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8shi9qzHM6fjsf,"Ceòra, a Luxury Collection Resort, Curaçao",Curaçao,Willemstad,Willemstad,no,Willemstad / Punda-Otrobanda,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8srwk00jExTpRD,Selina Punta del Este,Uruguay,Punta Del Este,Punta Del Este,no,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8t8eQgbyiIGt7X,Parador Joyuda Beach Hotel,Puerto Rico,Cabo Rojo,Cabo Rojo,no,Southwest Nature & Beach Corridor,Medium,dealality_keyword_corridor_map,name_keyword_southwest
ready,rec8tarIAh9AbhlyK,Hotel Nahuel Huapi,Argentina,San Carlos de Bariloche,San Carlos de Bariloche,no,Bariloche,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8tgsuyX1bLbT5U,Hotel Palacio Imperial,Panama,David,David,no,Boquete / Highlands,Medium,dealality_city_corridor_map,exact_city_map
ready,rec8tygTWHb1mJNxu,Saman Boutique Hotel,Dominican Republic,Las Terrenas,Las Terrenas,no,Samaná / Las Terrenas,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8y62lRCjSu1e6f,"Hotel Museo de Osma Lima, Tapestry Collection by Hilton",Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec8ySef2LQigLtcg,Ramada by Wyndham Buenos Aires Centro,Argentina,Buenos Aires,Buenos Aires Centre,no,Buenos Aires,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec90SH4QGd8eBfHI,Arenal Kioro Suites & Spa,Costa Rica,La Fortuna,La Fortuna,no,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec91wGoVo1gLgScA,Hotel El Carmen,Guatemala,Antigua Guatemala,Antigua Guatemala,no,Antigua,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec92YDsIXzM262Uk,Volcano Lodge,Costa Rica,La Fortuna,La Fortuna,no,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec938QH0VbgyDsxS,Miraflores Colon Hotel,Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec94XwrQVAjpetKT,Green Parrot Beach House & Resort,Belize,Placencia,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec99xDSuiK8AbtqB,Hotel Normandia,Colombia,Medellin,Medellin,no,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,rec9BenujYJIgpV6u,The Explorean Cozumel by Fiesta Americana,Mexico,Cozumel,Cozumel/Isla Mujeres/Holbox,no,Cozumel,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9D6WjqHbtc2m17,Hotel Villas Lirio,Costa Rica,Manuel Antonio,Manuel Antonio,no,Manuel Antonio / Central Pacific,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9HUklZtYFEEHlS,Alsol Del Mar Cap Cana,Dominican Republic,Punta Cana,Punta Cana,no,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9HrPnU32Jwq069,Andean Terra Hotel,Peru,Machu Picchu,Machu Picchu,no,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9Iq6aVmoeUm0d8,Parador Resort & Spa,Costa Rica,Quepos,Quepos,no,Manuel Antonio / Central Pacific,High,dealality_keyword_corridor_map,name_keyword_manuel_antonio
ready,rec9J0PYwqSrSWprD,Iberostar Waves Paraiso Del Mar,Mexico,Playa Del Carmen,Puerto Morelos/Playa Maroma,no,Riviera Maya / Playa del Carmen,High,dealality_city_corridor_map,exact_city_map
ready,rec9KgERfmrG0aWYX,Chan Chich Lodge,Belize,La Selva Maya,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9NQPE2uneXZkmN,Tropix Hotel,Dominican Republic,Sosua,Sosua,no,Puerto Plata / Sosúa / Cabarete,High,dealality_keyword_corridor_map,name_keyword_north_coast
ready,rec9NhKmhqa93N4La,Centro by Casa Adina Cusco Saphi,Peru,Cusco,Cusco,no,Cusco Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9QZLeRfoi3ie0x,Hotel Grand Park,Colombia,Bogota,Bogota South & Avenida El Dorado,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec9VcZKSpVYy4oNl,Hilton Bogota Corferias Convention Center,Colombia,Bogota,Bogota South & Avenida El Dorado,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec9Y12sDOWJqpq3b,Aventura Mexicana,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9YuPqxpXN1BwX6,The St. Regis Aruba Resort,Aruba,Noord,Aruba,no,Noord,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,rec9ZP4NijoLiMmBN,Hotel Coronel,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9adCO3BVJGFmhA,Occidental Papagayo - Adults Only - All Inclusive,Costa Rica,Liberia,Guanacaste Area,no,Guanacaste / Papagayo,High,dealality_city_corridor_map,exact_city_map
ready,rec9gwmiSqOWDuWwI,Hotel La Mansion Inn Arenal,Costa Rica,La Fortuna,La Fortuna,no,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9j4XODlrabm9ZJ,L'Auberge Hotel,Uruguay,Punta Del Este,Punta Del Este,no,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9mjQVBrTnh55UL,Be Playa Hotel,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9mqCPdALpJaRMb,Hotel Portobelo Plaza De Las Americas,Colombia,San Andres,San Andres,no,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,rec9nGv3Uk6d5gq42,New Day Machu Picchu,Peru,Machu Picchu,Machu Picchu,no,Machu Picchu Access,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9q02IBAQ99Pbex,Marea Brava Hotel & Condos,Costa Rica,Jaco,Jaco,no,Jacó / Herradura,Medium,dealality_keyword_corridor_map,name_keyword_jaco
ready,rec9rXyr7kSFtKZy3,Sandals Royal Bahamian Spa Resort,Bahamas,Nassau,Nassau,no,Nassau / New Providence,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9s8cVK77fpmlnd,Hotel Eurotel El Bosque,Chile,Santiago,Santiago,no,Santiago Centro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9vQ8B2rdR8nZt2,Apa Hotel,Brazil,Rio De Janeiro,Rio De Janeiro,no,Rio de Janeiro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9wOec75OZbZ07O,On Vacation Tower,Colombia,San Andres,San Andres,no,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,rec9wepk3FH5ZKxDz,Casa Bella,Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,rec9z6Bg9TmlFGZ0U,Ayenda 1052,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,rec9zb5FQbgP4CMTv,Club Del Sol,Costa Rica,Jaco,Jaco,no,Jacó / Herradura,Medium,dealality_keyword_corridor_map,name_keyword_jaco
ready,recA01lBolpMdeV27,Hotel Las Farolas,Guatemala,Antigua Guatemala,Antigua Guatemala,no,Antigua,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recA18H350lagKV5H,Daniel's Apart Hotel,Peru,Lima,San Isidro & Surroundings,no,San Isidro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recA3baMl8kbmHIA9,Hotel Herrera,Panama,Panama,Panama,no,Panama City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recA5iV9LnMwc7WKq,The Condado Plaza Hotel,Puerto Rico,San Juan,San Juan Area,no,San Juan Metro,High,dealality_city_corridor_map,pr_city_inference_map
ready,recA67gKUvYtD6L6K,Grand Decameron Cornwall Beach,Jamaica,Montego Bay,Jamaica,no,Montego Bay,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recABH6Lo0oxEzuuq,"Royalton CHIC Punta Cana, An Autograph Collection All-Inclusive Resort & Casino - Adults Only",Dominican Republic,Punta Cana,Punta Cana,no,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAEUs8G5fZ36xqj,Nickelodeon Resort Punta Cana,Dominican Republic,Punta Cana,Punta Cana,no,Punta Cana / Bávaro / Cap Cana,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAHsoHHR5ArViFX,Casa Hotel Zuetana,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recAI8F5SwCTC2Zyf,Temptation Cancun Resort,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recAJgvC2i16Ogwiv,BlueBay Grand Esmeralda,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAMiUolkhfES92N,Villas De Palermo Hotel & Resort,Nicaragua,San Juan Del Sur,San Juan Del Sur,no,San Juan del Sur,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAPaQGLpRUhix27,Hotel Remanso,Uruguay,Punta Del Este,Punta Del Este,no,Punta del Este,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAQ8lAv3oMP6gTa,Pelican Eyes Hotel & Resort,Nicaragua,San Juan Del Sur,San Juan Del Sur,no,San Juan del Sur,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recATXgGMhF21E4fs,El Tesoro Hotel,Colombia,Medellin,Medellin,no,Medellín,High,dealality_city_corridor_map,exact_city_map
ready,recAV3rifbXeR7r87,Magic Mountain Hotel Spa & Converence Center,Costa Rica,La Fortuna,La Fortuna,no,Arenal / La Fortuna,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAXPslFL4gB6JXi,"Park Inn By Radisson San Jose, Costa Rica",Costa Rica,San Jose,San Jose,no,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recAXxXYg3lZG9RAC,Posada Del Virrey,Uruguay,Colonia Del Sacramento,Colonia Del Sacramento,no,Colonia,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAa19WXucGvDQAP,Parador Guanica 1929,Puerto Rico,Guanica,Guanica,no,Southwest Nature & Beach Corridor,Medium,dealality_keyword_corridor_map,name_keyword_southwest
ready,recAaKRe0nVhxc0Y1,Hotel Parque 63,Colombia,Bogota,Bogota,no,Bogotá,High,dealality_keyword_corridor_map,name_keyword_bogota
ready,recAaTLAMer14ZEuG,"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",Belize,San Pedro,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAbGPSHwsix0H9N,Grand Palladium Jamaica Resort & Spa,Jamaica,Montego Bay,Jamaica,no,Montego Bay,Medium,dealality_keyword_corridor_map,exact_city_submarket_label
ready,recAd50LKDXO4PB0t,Suites Gaby Hotel,Mexico,Cancun,Cancun,no,Cancún Hotel Zone,Medium,dealality_city_corridor_map,exact_city_map
ready,recAeFRTBWE6kKrCd,Venus Hotel,Belize,San Ignacio,Belize,no,Belize City,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAezIUSRkPUb8lb,Casa San Agustin,Colombia,Cartagena,Centro Historico,no,Cartagena,High,dealality_city_corridor_map,exact_city_map
ready,recAf6k1XoyYmbbxW,Best Western Plus Urban Larco Hotel,Peru,Lima,Lima,no,Lima Historic Center,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAfGiBjdt2WB62O,Valentin La Hacienda Beach Resort,Mexico,Playa Del Carmen,Playa Del Carmen,no,Riviera Maya / Playa del Carmen,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
ready,recAhiupIHwCYJf5l,Novus Plaza Hodelpa,Dominican Republic,Santo Domingo,Santo Domingo,no,Santo Domingo Metro,Medium,dealality_str_submarket_normalized,str_submarket_normalized_to_corridor
