applyRank,candidateRecordId,osmName,osmCity,osmCountry,osmLatitude,osmLongitude,matchedLegacyRecordId,matchedLegacyName,distanceMeters,matchScore,matchReason,verifiedHotelName,verifiedCity,verifiedCountry,verifiedLatitude,verifiedLongitude,verifiedDedupeKey,promotionRiskNote
1,rec016JgYG9LfmE9u,Hotel Oviedo,Acapulco,Mexico,16.8491264,-99.9074675,recSgph8EuTYl6lPz,Hotel Oviedo,17,100,"Strong name similarity (100%), same country, 17m apart",Hotel Oviedo,Acapulco,Mexico,16.8491264,-99.9074675,hotel oviedo|acapulco|mexico,High-confidence legacy census match; score meets promote threshold.
2,rec0J8vKJ3bPOwl79,Hotel Grand Reyes,Monterrey,Mexico,25.6693001,-100.3240227,recBal5hNRV9uLJF5,Hotel Grand Reyes,2,100,"Strong name similarity (100%), same country, 2m apart",Hotel Grand Reyes,Monterrey,Mexico,25.6693001,-100.3240227,hotel grand reyes|monterrey|mexico,High-confidence legacy census match; score meets promote threshold.
3,rec0Tbi1AYlJwkALE,Quality Inn Monterrey La Fe,Guadalupe,Mexico,25.7061302,-100.224838,recYWzUR6gif6SobH,Quality Inn Monterrey La Fe,23,100,"Strong name similarity (100%), same country, 23m apart",Quality Inn Monterrey La Fe,Guadalupe,Mexico,25.7061302,-100.224838,quality inn monterrey la fe|guadalupe|mexico,High-confidence legacy census match; score meets promote threshold.
4,rec0hiKesf9FpS7xV,Hotel San Luis Lindavista,Culiacán,MX,24.7906355,-107.3932913,recCvai7WKaArDkdF,Hotel San Luis Lindavista,26,100,"Strong name similarity (100%), same country, 26m apart",Hotel San Luis Lindavista,Culiacán,MX,24.7906355,-107.3932913,hotel san luis lindavista|culiacan|mx,High-confidence legacy census match; score meets promote threshold.
5,rec0wfy4fw8nKPCGH,Hyatt Ziva Cancun,Cancun,Mexico,21.1358966,-86.7418761,recoeBetweOi0KzW7,Hyatt Ziva Cancun,46,100,"Strong name similarity (100%), same country, 46m apart",Hyatt Ziva Cancun,Cancun,Mexico,21.1358966,-86.7418761,hyatt ziva cancun|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
6,rec13cNoNXyupJIAD,Hotel Plaza Magnolias,San Cristóbal de Las Casas,Mexico,16.7350938,-92.6374264,recC2VmwvCFYDvbDG,Plaza Magnolias Hotel,94,100,"Strong name similarity (100%), same country, 94m apart",Hotel Plaza Magnolias,San Cristóbal de Las Casas,Mexico,16.7350938,-92.6374264,hotel plaza magnolias|san cristobal de las casas|mexico,High-confidence legacy census match; score meets promote threshold.
7,rec1mxL8IlrGg7qj0,Los Patios Hotel,Cabo San Lucas,MX,22.9041095,-109.8879499,recPOuMJiCcvaWbCc,Los Patios Hotel,46,100,"Strong name similarity (100%), same country, 46m apart",Los Patios Hotel,Cabo San Lucas,MX,22.9041095,-109.8879499,los patios hotel|cabo san lucas|mx,High-confidence legacy census match; score meets promote threshold.
8,rec20LxaVdycTyu1t,Hotel Avenida,Campeche,MX,19.8346832,-90.5445722,recZsMRiCCY79qv9o,Hotel Avenida,36,100,"Strong name similarity (100%), same country, 36m apart",Hotel Avenida,Campeche,MX,19.8346832,-90.5445722,hotel avenida|campeche|mx,High-confidence legacy census match; score meets promote threshold.
9,rec2DYHDcC737oDja,Travohotel Monterrey Histórico,Monterrey,MX,25.6687053,-100.3180533,recRIcNPOGbw9eLwD,Travohotel Monterrey Historico,115,100,"Strong name similarity (100%), same country, 115m apart",Travohotel Monterrey Histórico,Monterrey,MX,25.6687053,-100.3180533,travohotel monterrey historico|monterrey|mx,High-confidence legacy census match; score meets promote threshold.
10,rec2EXafuUgoPbxNr,Sunscape Dorado Pacifico Ixtapa,Ixtapa Zihuatanejo,Mexico,17.6609137,-101.6040816,recIUPC8F5gmjwthy,Sunscape Dorado Pacifico Ixtapa,13,100,"Strong name similarity (100%), same country, 13m apart",Sunscape Dorado Pacifico Ixtapa,Ixtapa Zihuatanejo,Mexico,17.6609137,-101.6040816,sunscape dorado pacifico ixtapa|ixtapa zihuatanejo|mexico,High-confidence legacy census match; score meets promote threshold.
11,rec31tymnW5mtoMrg,Emporio Cancun,Cancún,Mexico,21.0732077,-86.7758638,recp0SWsVwAdA1I8l,Emporio Cancun,39,100,"Strong name similarity (100%), same country, 39m apart",Emporio Cancun,Cancún,Mexico,21.0732077,-86.7758638,emporio cancun|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
12,rec3pK9PlkJhiMl4d,Hotel Kabii,Oaxaca,MX,17.0617758,-96.7280544,recpw7F1LnjkjcfS9,Hotel Kabii,11,100,"Strong name similarity (100%), same country, 11m apart",Hotel Kabii,Oaxaca,MX,17.0617758,-96.7280544,hotel kabii|oaxaca|mx,High-confidence legacy census match; score meets promote threshold.
13,rec4RaIkInvsWInw2,Hotel Suites Flamboyanes,Mérida,Mexico,20.9840971,-89.639076,recasIskFXmEVtlPu,Hotel Suites Flamboyanes,23,100,"Strong name similarity (100%), same country, 23m apart",Hotel Suites Flamboyanes,Mérida,Mexico,20.9840971,-89.639076,hotel suites flamboyanes|merida|mexico,High-confidence legacy census match; score meets promote threshold.
14,rec4tcSW5rvRfEzjg,Hotel Gran Centenario,Mérida,Mexico,20.9711153,-89.6232274,recnV9EwcPrSUtPmD,Gran Centenario Hotel,4,100,"Strong name similarity (100%), same country, 4m apart",Hotel Gran Centenario,Mérida,Mexico,20.9711153,-89.6232274,hotel gran centenario|merida|mexico,High-confidence legacy census match; score meets promote threshold.
15,rec4vYY4nWha8Q2mK,Hotel Don Cenobio,Villa de Mitla,MX,16.9215815,-96.3631536,recrNECm9gPblfdxj,Hotel Don Cenobio,21,100,"Strong name similarity (100%), same country, 21m apart",Hotel Don Cenobio,Villa de Mitla,MX,16.9215815,-96.3631536,hotel don cenobio|villa de mitla|mx,High-confidence legacy census match; score meets promote threshold.
16,rec5EdxT596zMPpuQ,Hotel Río Vista,El Fuerte,Mexico,26.4233106,-108.620819,recFDjIsixJcjRBrB,Hotel Rio Vista,9,100,"Strong name similarity (100%), same country, 9m apart",Hotel Río Vista,El Fuerte,Mexico,26.4233106,-108.620819,hotel rio vista|el fuerte|mexico,High-confidence legacy census match; score meets promote threshold.
17,rec5WDWS7wv7MWpKL,Holiday Inn Express Toluca,Toluca,Mexico,19.2872805,-99.6253941,recJrc3Ga4eQmq6Cx,Holiday Inn Express Toluca,10,100,"Strong name similarity (100%), same country, 10m apart",Holiday Inn Express Toluca,Toluca,Mexico,19.2872805,-99.6253941,holiday inn express toluca|toluca|mexico,High-confidence legacy census match; score meets promote threshold.
18,rec5pewAqXvm1jsrJ,Santa Ana Hotel,Mérida,Mexico,20.9768289,-89.621851,recJEuu0L6aut46bc,Hotel Santa Ana,4,100,"Strong name similarity (100%), same country, 4m apart",Santa Ana Hotel,Mérida,Mexico,20.9768289,-89.621851,santa ana hotel|merida|mexico,High-confidence legacy census match; score meets promote threshold.
19,rec63w2VOc0I756uX,Hotel Los Andes,Coatzacoalcos,Mexico,18.1129021,-94.4482852,reccO0wEiQYCqSTqf,Hotel Los Andes,40,100,"Strong name similarity (100%), same country, 40m apart",Hotel Los Andes,Coatzacoalcos,Mexico,18.1129021,-94.4482852,hotel los andes|coatzacoalcos|mexico,High-confidence legacy census match; score meets promote threshold.
20,rec64ZClnjssGr68O,Hotel Victoria,Taxco de Alarcón,Mexico,18.5550308,-99.6079352,rec9kiFTXghkHWxsl,Hotel Victoria,99,100,"Strong name similarity (100%), same country, 99m apart",Hotel Victoria,Taxco de Alarcón,Mexico,18.5550308,-99.6079352,hotel victoria|taxco de alarcon|mexico,High-confidence legacy census match; score meets promote threshold.
21,rec6QkuyGjlmeusaW,Costa Sol Hotel & Villas,Boca del Río,Mexico,19.1074415,-96.1024285,recmvT8GK17jeg9V8,Costa Sol Hotel & Villas,41,100,"Strong name similarity (100%), same country, 41m apart",Costa Sol Hotel & Villas,Boca del Río,Mexico,19.1074415,-96.1024285,costa sol hotel & villas|boca del rio|mexico,High-confidence legacy census match; score meets promote threshold.
22,rec6ZtLQW0Tc3E9aF,Hotel Villas Dalí,Boca del Rio,Mexico,19.1592861,-96.1174559,recJswBGnKA6Ewq5w,Hotel Villas Dali,22,100,"Strong name similarity (100%), same country, 22m apart",Hotel Villas Dalí,Boca del Rio,Mexico,19.1592861,-96.1174559,hotel villas dali|boca del rio|mexico,High-confidence legacy census match; score meets promote threshold.
23,rec6jgTP7QjxclDxb,Hotel Victoria,Mérida,Mexico,20.9886681,-89.6167532,recaW8hUP07LAeece,Victoria Hotel,37,100,"Strong name similarity (100%), same country, 37m apart",Hotel Victoria,Mérida,Mexico,20.9886681,-89.6167532,hotel victoria|merida|mexico,High-confidence legacy census match; score meets promote threshold.
24,rec6l3YuncO0tMVDq,Villas Sacbe,Playa del Carmen,Mexico,20.6274627,-87.0709246,recevGfeqRnHKESGL,Villas Sacbe,33,100,"Strong name similarity (100%), same country, 33m apart",Villas Sacbe,Playa del Carmen,Mexico,20.6274627,-87.0709246,villas sacbe|playa del carmen|mexico,High-confidence legacy census match; score meets promote threshold.
25,rec70RBXUdSKR6LGT,Hotel Atlantico,Veracruz,Mexico,19.1752301,-96.1218589,recOIPTki3fU2hV8l,Hotel Atlantico,11,100,"Strong name similarity (100%), same country, 11m apart",Hotel Atlantico,Veracruz,Mexico,19.1752301,-96.1218589,hotel atlantico|veracruz|mexico,High-confidence legacy census match; score meets promote threshold.
26,rec71XisRC8mRgOA5,Hampton Inn Irapuato,Irapuato,Mexico,20.6773881,-101.3678156,recRwIdA4l429nWnN,Hampton Inn Irapuato,24,100,"Strong name similarity (100%), same country, 24m apart",Hampton Inn Irapuato,Irapuato,Mexico,20.6773881,-101.3678156,hampton inn irapuato|irapuato|mexico,High-confidence legacy census match; score meets promote threshold.
27,rec7QCKWcSlQuLAjw,Hotel Posada de la Condesa,Guanajuato,Mexico,21.017082,-101.2548531,recHgvrB5WeLeefya,Hotel Posada De La Condesa,158,100,"Strong name similarity (100%), same country, 158m apart",Hotel Posada de la Condesa,Guanajuato,Mexico,21.017082,-101.2548531,hotel posada de la condesa|guanajuato|mexico,High-confidence legacy census match; score meets promote threshold.
28,rec7Sb1VbZlsPFWof,Kempinski Hotel Cancún,Cancún,Mexico,21.0932159,-86.768063,recWalnwM44iLxkUv,Kempinski Hotel Cancun,2,100,"Strong name similarity (100%), same country, 2m apart",Kempinski Hotel Cancún,Cancún,Mexico,21.0932159,-86.768063,kempinski hotel cancun|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
29,rec7VX1LiNeTrlxTd,Hotel Parador San Agustín,Oaxaca,Mexico,17.0602884,-96.7238327,recH4O3ULBg8KT0vC,Hotel Parador San Agustin,22,100,"Strong name similarity (100%), same country, 22m apart",Hotel Parador San Agustín,Oaxaca,Mexico,17.0602884,-96.7238327,hotel parador san agustin|oaxaca|mexico,High-confidence legacy census match; score meets promote threshold.
30,rec7jmv5fPbGyw7Tc,Hotel Casa San Ángel,Mérida,MX,20.9741204,-89.6194871,recenb6VrMgvZixcm,Hotel Casa San Angel,10,100,"Strong name similarity (100%), same country, 10m apart",Hotel Casa San Ángel,Mérida,MX,20.9741204,-89.6194871,hotel casa san angel|merida|mx,High-confidence legacy census match; score meets promote threshold.
31,rec80GHRkkjUsbOo8,Hotel Las Pergolas,Guadalajara,MX,20.675618,-103.3823593,recOwDAGoLAIYRdOR,Las Pergolas Hotel,17,100,"Strong name similarity (100%), same country, 17m apart",Hotel Las Pergolas,Guadalajara,MX,20.675618,-103.3823593,hotel las pergolas|guadalajara|mx,High-confidence legacy census match; score meets promote threshold.
32,rec80JOahMFKmHlE1,Aventura Mexicana,Playa del Carmen,Mexico,20.6318086,-87.0694432,rec9Y12sDOWJqpq3b,Aventura Mexicana,31,100,"Strong name similarity (100%), same country, 31m apart",Aventura Mexicana,Playa del Carmen,Mexico,20.6318086,-87.0694432,aventura mexicana|playa del carmen|mexico,High-confidence legacy census match; score meets promote threshold.
33,rec81QI7PhFPr4uj3,Hotel Aurora,Oaxaca,Mexico,17.0583608,-96.7254119,rec3TBHI2hSlI0Lgm,Hotel Aurora,7,100,"Strong name similarity (100%), same country, 7m apart",Hotel Aurora,Oaxaca,Mexico,17.0583608,-96.7254119,hotel aurora|oaxaca|mexico,High-confidence legacy census match; score meets promote threshold.
34,rec85TJtgjkC8pZs2,Hacienda De Cobos,Guanajuato,Mexico,21.0199885,-101.2610587,recywHJappzQej8Ik,Hacienda De Cobos,12,100,"Strong name similarity (100%), same country, 12m apart",Hacienda De Cobos,Guanajuato,Mexico,21.0199885,-101.2610587,hacienda de cobos|guanajuato|mexico,High-confidence legacy census match; score meets promote threshold.
35,rec9JBbvtb4szT6UD,Hotel Santa Anita,Los Mochis,MX,25.7891555,-108.9952648,recQYl7pJV4krPkgl,Hotel Santa Anita,26,100,"Strong name similarity (100%), same country, 26m apart",Hotel Santa Anita,Los Mochis,MX,25.7891555,-108.9952648,hotel santa anita|los mochis|mx,High-confidence legacy census match; score meets promote threshold.
36,rec9mtWf4AhjdRmMT,Oaxaca Guest Hotel,Oaxaca de Juárez,Mexico,17.0891095,-96.7459195,recRC0antoTpGK1wC,Oaxaca Guest Hotel,23,100,"Strong name similarity (100%), same country, 23m apart",Oaxaca Guest Hotel,Oaxaca de Juárez,Mexico,17.0891095,-96.7459195,oaxaca guest hotel|oaxaca de juarez|mexico,High-confidence legacy census match; score meets promote threshold.
37,rec9o85yJ2IWZSoFV,Hotel Kyrios,Boca del Rio,Mexico,19.1656074,-96.1113169,recVmCs08HSmwCx4w,Hotel Kyrios,8,100,"Strong name similarity (100%), same country, 8m apart",Hotel Kyrios,Boca del Rio,Mexico,19.1656074,-96.1113169,hotel kyrios|boca del rio|mexico,High-confidence legacy census match; score meets promote threshold.
38,recAUP90xtWlOQboi,Hotel Meridano,Mérida,MX,20.9698502,-89.6183947,rec0iLWjbn56Av46p,Hotel Meridano,37,100,"Strong name similarity (100%), same country, 37m apart",Hotel Meridano,Mérida,MX,20.9698502,-89.6183947,hotel meridano|merida|mx,High-confidence legacy census match; score meets promote threshold.
39,recAYMAoNiZsWTCuQ,Hotel El Dorado,Los Mochis,MX,25.7976188,-108.9895141,receN5VHsACLXCuyO,Hotel El Dorado,2,100,"Strong name similarity (100%), same country, 2m apart",Hotel El Dorado,Los Mochis,MX,25.7976188,-108.9895141,hotel el dorado|los mochis|mx,High-confidence legacy census match; score meets promote threshold.
40,recB4bDVWjsc0U9rl,Hotel Suites Villasol,Puerto Escondido,Mexico,15.865586,-97.0849542,recHpSbVm63Y56pUY,Hotel Suites Villasol,40,100,"Strong name similarity (100%), same country, 40m apart",Hotel Suites Villasol,Puerto Escondido,Mexico,15.865586,-97.0849542,hotel suites villasol|puerto escondido|mexico,High-confidence legacy census match; score meets promote threshold.
41,recBWJ7Fuzh8JO4II,Hotel Francia Aguascalientes,Aguascalientes,Mexico,21.8810937,-102.295222,recdXWw77C9OG8YWN,Hotel Francia Aguascalientes,19,100,"Strong name similarity (100%), same country, 19m apart",Hotel Francia Aguascalientes,Aguascalientes,Mexico,21.8810937,-102.295222,hotel francia aguascalientes|aguascalientes|mexico,High-confidence legacy census match; score meets promote threshold.
42,recBktAI9umIEU0gQ,Hotel Hacienda Sanchez,Valladolid,Mexico,20.7026372,-88.2021757,recDJt2EFBn1yUw6j,Hotel Hacienda Sanchez,65,100,"Strong name similarity (100%), same country, 65m apart",Hotel Hacienda Sanchez,Valladolid,Mexico,20.7026372,-88.2021757,hotel hacienda sanchez|valladolid|mexico,High-confidence legacy census match; score meets promote threshold.
43,recCgd9EdnJRo9kUO,Hyatt Zilara Cancun,Cancún,Mexico,21.1191472,-86.7564783,recUqQ13K7Vx0RRbU,Hyatt Zilara Cancun,18,100,"Strong name similarity (100%), same country, 18m apart",Hyatt Zilara Cancun,Cancún,Mexico,21.1191472,-86.7564783,hyatt zilara cancun|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
44,recD3L9Xmv8ZgJBjG,Hotel Santa Fe Express,Culiacan,MX,24.8077898,-107.3985498,recZ5nXfUbJOR0dwQ,Hotel Santa Fe Express,10,100,"Strong name similarity (100%), same country, 10m apart",Hotel Santa Fe Express,Culiacan,MX,24.8077898,-107.3985498,hotel santa fe express|culiacan|mx,High-confidence legacy census match; score meets promote threshold.
45,recD5zSGNaDg4v0jH,Hotel Ticuán,Tijuana,Mexico,32.5284444,-117.0371691,recetk8yPBh462SxU,Hotel Ticuan,15,100,"Strong name similarity (100%), same country, 15m apart",Hotel Ticuán,Tijuana,Mexico,32.5284444,-117.0371691,hotel ticuan|tijuana|mexico,High-confidence legacy census match; score meets promote threshold.
46,recDYa23ERoTstP3D,Paradisus Cancún,Cancún,Mexico,21.0836032,-86.7720649,recmnLr3qzfdZlusZ,Paradisus Cancun,31,100,"Strong name similarity (100%), same country, 31m apart",Paradisus Cancún,Cancún,Mexico,21.0836032,-86.7720649,paradisus cancun|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
47,recDlqrv3mWXXCsgD,Hotel Ferri,Oaxaca,Mexico,17.0597406,-96.7285126,recuAAiaADebbvGou,Hotel Ferri,3,100,"Strong name similarity (100%), same country, 3m apart",Hotel Ferri,Oaxaca,Mexico,17.0597406,-96.7285126,hotel ferri|oaxaca|mexico,High-confidence legacy census match; score meets promote threshold.
48,recEBlZN1tXs6KtXY,Hotel Adhara Express,Cancun City,Mexico,21.1628365,-86.8291492,recvs9OpefaebaOB9,Hotel Adhara Express,8,100,"Strong name similarity (100%), same country, 8m apart",Hotel Adhara Express,Cancun City,Mexico,21.1628365,-86.8291492,hotel adhara express|cancun city|mexico,High-confidence legacy census match; score meets promote threshold.
49,recEHfSUWwqOo1T7K,Hotel Misión Express Pachuca,Pachuca,MX,20.1269566,-98.7357509,recZ2qJrF1xvtBf4o,Hotel Mision Express Pachuca,2,100,"Strong name similarity (100%), same country, 2m apart",Hotel Misión Express Pachuca,Pachuca,MX,20.1269566,-98.7357509,hotel mision express pachuca|pachuca|mx,High-confidence legacy census match; score meets promote threshold.
50,recEKZEwwo6domrOz,Hotel Torre,Monterrey,Mexico,25.6886895,-100.3147073,recCJX38BRsCZRLcH,Hotel Torre,5,100,"Strong name similarity (100%), same country, 5m apart",Hotel Torre,Monterrey,Mexico,25.6886895,-100.3147073,hotel torre|monterrey|mexico,High-confidence legacy census match; score meets promote threshold.
51,rec1ipNqhMbHRYNNF,Hotel VDL Colonial,Villa de Leyva,Colombia,5.6352512,-73.5283467,recX0lOjqWrx8orYg,Hotel VDL Colonial,196,100,"Strong name similarity (100%), same country, 196m apart",Hotel VDL Colonial,Villa de Leyva,Colombia,5.6352512,-73.5283467,hotel vdl colonial|villa de leyva|colombia,High-confidence legacy census match; score meets promote threshold.
52,rec2lrSfvVUDtyJJ5,Hotel Jardin de Tequendama,Cali,Colombia,3.4222033,-76.5436425,recRaqpqLfck0wlef,Hotel Jardin De Tequendama,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Jardin de Tequendama,Cali,Colombia,3.4222033,-76.5436425,hotel jardin de tequendama|cali|colombia,High-confidence legacy census match; score meets promote threshold.
53,rec568DFmcNPD9Qjt,Hotel Black,Bogotá D.C.,Colombia,4.7028735,-74.0322537,recIHlqkFkbXf2qH2,Hotel Black,12,100,"Strong name similarity (100%), same country, 12m apart",Hotel Black,Bogotá D.C.,Colombia,4.7028735,-74.0322537,hotel black|bogota d.c.|colombia,High-confidence legacy census match; score meets promote threshold.
54,rec6LJ5kkpEQ0Ztkv,American Golf Hotel,Barranquilla,Colombia,11.0101383,-74.8115095,recE3YcFpT5fTTkPb,Hotel American Golf,26,100,"Strong name similarity (100%), same country, 26m apart",American Golf Hotel,Barranquilla,Colombia,11.0101383,-74.8115095,american golf hotel|barranquilla|colombia,High-confidence legacy census match; score meets promote threshold.
55,rec7sWBvKGgCMp74f,Hotel San Pablo,Bogota D.C.,Colombia,4.6329452,-74.0870461,rectp3NR2aI0zF9vl,Hotel San Pablo,10,100,"Strong name similarity (100%), same country, 10m apart",Hotel San Pablo,Bogota D.C.,Colombia,4.6329452,-74.0870461,hotel san pablo|bogota d.c.|colombia,High-confidence legacy census match; score meets promote threshold.
56,rec87PY3ld5HUoFTm,Cafetto Hotel,Pereira,Colombia,4.8142871,-75.697424,recq7YaL4ZrYmYHsp,Cafetto Hotel,3,100,"Strong name similarity (100%), same country, 3m apart",Cafetto Hotel,Pereira,Colombia,4.8142871,-75.697424,cafetto hotel|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
57,rec8uAhfVphR1N1op,Hotel Sueño Del Café,Pereira,Colombia,4.8143432,-75.6979255,recZlmNfEWTdPlNXG,Hotel Sueno Del Cafe,11,100,"Strong name similarity (100%), same country, 11m apart",Hotel Sueño Del Café,Pereira,Colombia,4.8143432,-75.6979255,hotel sueno del cafe|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
58,recCKX2aTLxfesaut,Habitat Suites Hotel,Pereira,Colombia,4.8016203,-75.6916332,recsYEdmzc8ocbG0f,Habitat Suites Hotel,16,100,"Strong name similarity (100%), same country, 16m apart",Habitat Suites Hotel,Pereira,Colombia,4.8016203,-75.6916332,habitat suites hotel|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
59,recCQqSAaIhy0BMlz,San Silvestre Hotel,Barrancabermeja,Colombia,7.0677266,-73.8578573,recZAhYOy2YNNQVx6,Hotel San Silvestre,48,100,"Strong name similarity (100%), same country, 48m apart",San Silvestre Hotel,Barrancabermeja,Colombia,7.0677266,-73.8578573,san silvestre hotel|barrancabermeja|colombia,High-confidence legacy census match; score meets promote threshold.
60,recDcO6G4HVqgcsjr,Hotel Pinares Plaza,Pereira,Colombia,4.8046334,-75.686943,recyBdTTPuK3dOMxl,Hotel Pinares Plaza,15,100,"Strong name similarity (100%), same country, 15m apart",Hotel Pinares Plaza,Pereira,Colombia,4.8046334,-75.686943,hotel pinares plaza|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
61,recFJ3J2Mus3wyOU4,hotel caravana,Cúcuta,Colombia,7.8914176,-72.5036893,recCWi02EwiMG5p8S,Hotel Caravana,4,100,"Strong name similarity (100%), same country, 4m apart",hotel caravana,Cúcuta,Colombia,7.8914176,-72.5036893,hotel caravana|cucuta|colombia,High-confidence legacy census match; score meets promote threshold.
62,recFed17Y6KswVzY4,Ibis Budget Bogota Marly,Bogotá D.C.,Colombia,4.6365718,-74.064223,rec5x4HFIJkjChY4b,ibis budget Bogota Marly,48,100,"Strong name similarity (100%), same country, 48m apart",Ibis Budget Bogota Marly,Bogotá D.C.,Colombia,4.6365718,-74.064223,ibis budget bogota marly|bogota d.c.|colombia,High-confidence legacy census match; score meets promote threshold.
63,recGCekQMyzGidRcY,Armenia Hotel,Armenia,Colombia,4.5490257,-75.6599347,recvFrGUM3mD76qBK,Hotel Armenia,31,100,"Strong name similarity (100%), same country, 31m apart",Armenia Hotel,Armenia,Colombia,4.5490257,-75.6599347,armenia hotel|armenia|colombia,High-confidence legacy census match; score meets promote threshold.
64,recIDI2QZBacxpr06,Hotel Preferencial Class,Bucaramanga,Colombia,7.1091299,-73.1191869,recmxafWHkURg7Mxy,Hotel Preferencial Class,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Preferencial Class,Bucaramanga,Colombia,7.1091299,-73.1191869,hotel preferencial class|bucaramanga|colombia,High-confidence legacy census match; score meets promote threshold.
65,recKw9elwiXcW8aZa,Hotel Park Way,Bogotá,Colombia,4.6298761,-74.0748155,recOwlYY3Xhji4P8c,Hotel Park Way,1,100,"Strong name similarity (100%), same country, 1m apart",Hotel Park Way,Bogotá,Colombia,4.6298761,-74.0748155,hotel park way|bogota|colombia,High-confidence legacy census match; score meets promote threshold.
66,recMpCJTKwELzJKV8,Hotel Tocarema,Girardot,Colombia,4.2953261,-74.8019648,recuwxWgdnug0stF8,Hotel Tocarema,57,100,"Strong name similarity (100%), same country, 57m apart",Hotel Tocarema,Girardot,Colombia,4.2953261,-74.8019648,hotel tocarema|girardot|colombia,High-confidence legacy census match; score meets promote threshold.
67,recMrGIPUq417IBKH,Waira Suites Hotel,Leticia,Colombia,-4.2163574,-69.9414895,recglWYSWBwFClxJC,Waira Suites Hotel,21,100,"Strong name similarity (100%), same country, 21m apart",Waira Suites Hotel,Leticia,Colombia,-4.2163574,-69.9414895,waira suites hotel|leticia|colombia,High-confidence legacy census match; score meets promote threshold.
68,recNeZ30EJnKWtsSR,Hotel Santa Barbara Real,Bogotá D.C.,Colombia,4.702092,-74.029652,recNIyJ2GJn19WRXb,Hotel Santa Barbara Real,10,100,"Strong name similarity (100%), same country, 10m apart",Hotel Santa Barbara Real,Bogotá D.C.,Colombia,4.702092,-74.029652,hotel santa barbara real|bogota d.c.|colombia,High-confidence legacy census match; score meets promote threshold.
69,recPtCNle03EqaYZp,Hotel el Potrillo,Puerto Lopez,Colombia,4.088751,-72.958867,recJVqPhx9MeLJkXf,Hotel El Potrillo,14,100,"Strong name similarity (100%), same country, 14m apart",Hotel el Potrillo,Puerto Lopez,Colombia,4.088751,-72.958867,hotel el potrillo|puerto lopez|colombia,High-confidence legacy census match; score meets promote threshold.
70,recQSNefAIrS8vSwM,GHL Collection Hotel Barranquilla,Barranquilla,Colombia,11.0142533,-74.8370815,recEztdYLDwzgb5cv,GHL Collection Hotel Barranquilla,25,100,"Strong name similarity (100%), same country, 25m apart",GHL Collection Hotel Barranquilla,Barranquilla,Colombia,11.0142533,-74.8370815,ghl collection hotel barranquilla|barranquilla|colombia,High-confidence legacy census match; score meets promote threshold.
71,recRi31VOLG1V34R7,Hotel Rural La esperanza,Suesca,Colombia,5.1157153,-73.7923125,rec08BnIKFhhWhuzm,Hotel Rural La Esperanza,20,100,"Strong name similarity (100%), same country, 20m apart",Hotel Rural La esperanza,Suesca,Colombia,5.1157153,-73.7923125,hotel rural la esperanza|suesca|colombia,High-confidence legacy census match; score meets promote threshold.
72,recSCaxpmkHQgRkjA,Hotel Comercial,Pereira,Colombia,4.8151022,-75.7042291,reclfsQE028QyzQvW,Hotel Comercial,23,100,"Strong name similarity (100%), same country, 23m apart",Hotel Comercial,Pereira,Colombia,4.8151022,-75.7042291,hotel comercial|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
73,recUET8MuGdQvLD1v,Hotel Vivre,Medellín,Colombia,6.2483114,-75.5892323,reciNZBxX5bcIncaE,Hotel Vivre,14,100,"Strong name similarity (100%), same country, 14m apart",Hotel Vivre,Medellín,Colombia,6.2483114,-75.5892323,hotel vivre|medellin|colombia,High-confidence legacy census match; score meets promote threshold.
74,recVYfIP6uNhkxfxF,Zuana Beach Resort,Santa Marta,Colombia,11.1419005,-74.2257735,recnUYW6mU9RVkqU4,Zuana Beach Resort,51,100,"Strong name similarity (100%), same country, 51m apart",Zuana Beach Resort,Santa Marta,Colombia,11.1419005,-74.2257735,zuana beach resort|santa marta|colombia,High-confidence legacy census match; score meets promote threshold.
75,recZYtT3SQXqdCPL5,Hotel Plazuela Real,Bucaramanga,Colombia,7.10788,-73.1183144,recn7qEg6aqOHDbSC,Hotel Plazuela Real,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Plazuela Real,Bucaramanga,Colombia,7.10788,-73.1183144,hotel plazuela real|bucaramanga|colombia,High-confidence legacy census match; score meets promote threshold.
76,reca6dB6KT0UClFfR,Makani Luxury Wanderlust,Cartagena de Indias,Colombia,10.3374415,-75.5908022,recdp8upwF5pSJVl3,Makani Luxury Wanderlust,43,100,"Strong name similarity (100%), same country, 43m apart",Makani Luxury Wanderlust,Cartagena de Indias,Colombia,10.3374415,-75.5908022,makani luxury wanderlust|cartagena de indias|colombia,High-confidence legacy census match; score meets promote threshold.
