sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
way/389975466,Hampden Inn Tobago,,Trinidad and Tobago,11.1567905,-60.7754691,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/389998175,Half Moon Blue Hotel,,Trinidad and Tobago,11.1733971,-60.7248429,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390066931,Blue Haven Hotel,,Trinidad and Tobago,11.1718513,-60.7246907,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390066936,Bacolet Beach Club,,Trinidad and Tobago,11.1731021,-60.7252998,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390123903,Sala Log Cabanas,,Trinidad and Tobago,11.1716044,-60.799526,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390134328,Anthony's Boat House,,Trinidad and Tobago,11.1813604,-60.8075295,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390134329,The Seaside Garden Guest House,,Trinidad and Tobago,11.1816423,-60.8072619,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390136454,Le Grand Courlan Spa Resort,,Trinidad and Tobago,11.2018002,-60.7860241,high,80,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390136457,Grafton Beach Resort,,Trinidad and Tobago,11.202618,-60.7854039,high,80,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390137331,Turtle Beach,,Trinidad and Tobago,11.2149464,-60.7771141,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390149181,Sugar Cove Guest House & Mini Resort,,Trinidad and Tobago,10.572523,-61.3442768,medium,60,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390149476,Double Palm Guest House,,Trinidad and Tobago,10.5684764,-61.3407595,high,70,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390175705,Greencorner Villa Guest House,,Trinidad and Tobago,11.3246123,-60.5484694,medium,65,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390177131,Manta Lodge,,Trinidad and Tobago,11.3029174,-60.5331465,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/390334805,Four Seasons Guest House,Longdenville,Trinidad and Tobago,10.5272602,-61.3790728,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391032475,Lloyds Hotel & Bar,,Trinidad and Tobago,10.2727814,-61.4606945,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391071952,The Linx Suites Hotel,,Trinidad and Tobago,10.26657,-61.4657762,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391075415,Happy Corner Hotel & Bar,,Trinidad and Tobago,10.2833618,-61.4673968,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391217915,Rich Gold Hotel & Bar,Montrose,Trinidad and Tobago,10.4854219,-61.4078087,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391238047,Paria Suites Hotel,,Trinidad and Tobago,10.2458534,-61.4986048,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391252871,Fantasy Guest House,,Trinidad and Tobago,10.4618955,-61.4248517,medium,60,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391265608,Reflection Guest House,,Trinidad and Tobago,10.3323841,-61.4584282,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/391267901,Paradise Guest House,,Trinidad and Tobago,10.4296833,-61.4534813,medium,60,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/449751055,Le Sportel Inn,,Trinidad and Tobago,10.6408563,-61.3836259,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/475497397,Nixon's Bar and Guest House,,Trinidad and Tobago,10.836335,-60.941846,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/497941320,Seaview Guest House,SCARBOROUGH,Trinidad and Tobago,11.1743949,-60.7287972,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/497942201,Bacolet Inn,Scarborough,Trinidad and Tobago,11.1762843,-60.7308383,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/554980115,Top River Pearl,,Trinidad and Tobago,11.3248255,-60.5465139,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/559248266,Cholson Chalets,,Trinidad and Tobago,11.324191,-60.5485357,medium,65,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/559839898,Pirate Bay Eco-Home,,Trinidad and Tobago,11.3283134,-60.5483318,medium,65,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/560542754,Hope Cottage Guest House,SCARBOROUGH,Trinidad and Tobago,11.1811594,-60.7277094,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561123558,Naturalist Beach Resort,,Trinidad and Tobago,11.2809278,-60.6954246,high,70,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561124457,Sealevel Guest House,,Trinidad and Tobago,11.2813942,-60.69515,high,70,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561124459,Sea Scape,,Trinidad and Tobago,11.2817065,-60.6955999,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561304397,Angel Retreat,,Trinidad and Tobago,11.2824402,-60.6955942,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561304398,Lillibet's Guest House,,Trinidad and Tobago,11.2827097,-60.6956432,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561304399,Boat View,,Trinidad and Tobago,11.2824649,-60.6959483,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561349067,Carpe Diem Villa,,Trinidad and Tobago,11.2814979,-60.6942142,high,70,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561584896,Toad Hall,,Trinidad and Tobago,11.2826993,-60.6937362,high,70,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/561588761,Alibaba´s Sea Breeze,,Trinidad and Tobago,11.2825285,-60.6961702,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/575925695,Radisson,Port of Spain,Trinidad and Tobago,10.6518199,-61.5151303,high,100,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/604657085,Balandra River House,Balandra,Trinidad and Tobago,10.7277812,-60.9851096,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/646863395,Tradewinds Hotel,,Trinidad and Tobago,10.2906869,-61.448742,high,80,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/776370634,Home of Football Hotel,,Trinidad and Tobago,10.4267943,-61.4144699,medium,65,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/814050209,Metro Hotel,,Trinidad and Tobago,10.422262,-61.4588239,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/834827460,Palmiste Guest House and Hotel South Trinidad and Tobago,SAN FERNANDO,Trinidad and Tobago,10.2476088,-61.468106,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/838398456,Cocoana Beach House,Mayaro,Trinidad and Tobago,10.2858082,-60.9989348,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/838400657,Residencia Sendall,Mayaro,Trinidad and Tobago,10.2799263,-61.0014311,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/838401086,Wendy Ann's Crib Beach House,Mayaro,Trinidad and Tobago,10.2797568,-60.9998777,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/839147576,Rey's Guest House at Mayaro,Mayaro,Trinidad and Tobago,10.2296667,-61.004338,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/839150496,Azees Front Beach House,Mayaro,Trinidad and Tobago,10.2443898,-61.001205,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/839530503,Humming Bird Hotel,,Trinidad and Tobago,11.1532032,-60.8280516,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/839994906,Solymar Vacation Home,Mayaro,Trinidad and Tobago,10.2932408,-61.0017577,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/881273416,Kapok Hotel,Maraval,Trinidad and Tobago,10.6752051,-61.5194075,high,85,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/917860585,Chris Cove,Toco,Trinidad and Tobago,10.7380475,-60.9791132,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/939548777,Sanctuary Villa Resort,,Trinidad and Tobago,11.1967608,-60.7883378,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/988577697,The Valley Oasis,Saint Joseph,Trinidad and Tobago,10.6825688,-61.4129964,high,95,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/1037717501,Mahogany Ridge,Port Of Spain,Trinidad and Tobago,10.7475106,-61.4939218,high,100,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/1058026056,Peakes Hotel,,Trinidad and Tobago,10.6809049,-61.6372637,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/1160676653,Mariana’s Guest House,San Juan,Trinidad and Tobago,10.6519996,-61.4397588,high,75,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/1373775978,Tamarind House,,Trinidad and Tobago,11.2983158,-60.6489091,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
way/1460808555,Royal Hotel,,Trinidad and Tobago,10.2813761,-61.4538686,medium,55,osm-trinidad-and-tobago-hotel-focused-choice-cala-2026-05-20
